SMILES,Scaffold,R-groups,NLL
[CH3:0][c:0]1c[c:1]([CH3:1])ccc1S(=O)(=O)Nc1cc(-c2ncsc2-c2ccncn2)c[c:2]([CH3:2])c1,n1c(-c2c(-c3cc(NS(c4c([*])cc([*])cc4)(=O)=O)cc([*])c3)ncs2)ccnc1,C*|*C|C*,2.383254289627075
[CH3:0][c:0]1cc[c:1]([CH3:1])cc1S(=O)(=O)Nc1cc(-c2ncsc2-c2ccncn2)c[c:2]([CH3:2])c1,n1c(-c2cc(NS(c3c([*])ccc([*])c3)(=O)=O)cc([*])c2)c(-c2ncncc2)sc1,C*|C*|*C,2.28741717338562
[CH3:0][c:0]1cc(NS(=O)(=O)c2[c:1]([CH3:1])ccc[c:2]2[CH3:2])cc(-c2ncsc2-c2ccncn2)c1,n1ccc(-c2scnc2-c2cc([*])cc(NS(=O)(=O)c3c([*])cccc3[*])c2)nc1,C*|C*|C*,2.3110218048095703
[CH3:0][c:0]1c(NS(=O)(=O)c2cccc[c:2]2[C:2](F)(F)F)c[c:1]([C:1](F)(F)F)cc1-c1ncsc1-c1ccncn1,N(c1c([*])c(-c2ncsc2-c2ccncn2)cc([*])c1)S(=O)(=O)c1ccccc1[*],C*|FC(F)(*)F|*C(F)(F)F,5.631577014923096
[CH3:0][c:0]1cc(S(=O)(=O)Nc2cc(-c3ncsc3-c3ccncn3)c[c:2]([CH3:2])c2)cc[c:1]1[CH3:1],c1(NS(=O)(c2cc([*])c([*])cc2)=O)cc([*])cc(-c2ncsc2-c2ccncn2)c1,*C|C*|C*,2.2897777557373047
[CH3:0][c:0]1cc(NS(=O)(=O)c2c[c:1]([CH3:1])c[c:2]([CH3:2])c2)cc(-c2ncsc2-c2ccncn2)c1,c1(-c2cc([*])cc(NS(c3cc([*])cc([*])c3)(=O)=O)c2)c(-c2ncncc2)scn1,C*|*C|C*,2.777933120727539
[CH3:0][c:0]1c(NS(=O)(=O)c2ccc[c:2]([C:2](F)(F)F)c2)c[c:1]([C:1](F)(F)F)cc1-c1ncsc1-c1ccncn1,O=S(Nc1c([*])c(-c2ncsc2-c2ncncc2)cc([*])c1)(c1cccc([*])c1)=O,C*|*C(F)(F)F|FC(*)(F)F,4.611372470855713
[CH3:0][c:0]1c(NS(=O)(=O)c2cc[c:1]([C:1](F)(F)F)cc2)c[c:2]([CH3:2])cc1-c1ncsc1-c1ccncn1,c1nc(-c2c(-c3c([*])c(NS(=O)(c4ccc([*])cc4)=O)cc([*])c3)ncs2)ccn1,C*|FC(*)(F)F|*C,4.737308979034424
[CH3:0][c:0]1ccc(-c2ncsc2-c2ccncn2)cc1NS(=O)(=O)c1ccc[c:1]([CH3:1])[c:2]1[CH3:2],n1c(-c2scnc2-c2ccc([*])c(NS(c3cccc([*])c3[*])(=O)=O)c2)ccnc1,*C|*C|*C,2.026857852935791
[CH3:0][c:0]1c[c:1]([CH3:1])ccc1S(=O)(=O)Nc1cc(-c2ncsc2-c2ccncn2)cc[c:2]1[CH3:2],c1cncnc1-c1scnc1-c1cc(NS(c2c([*])cc([*])cc2)(=O)=O)c([*])cc1,C*|C*|*C,2.3182971477508545
[CH3:0][c:0]1cc[c:2]([CH3:2])cc1S(=O)(=O)Nc1cc(-c2ncsc2-c2ccncn2)cc[c:1]1[CH3:1],c1c([*])c(S(Nc2c([*])ccc(-c3c(-c4ccncn4)scn3)c2)(=O)=O)cc([*])c1,C*|*C|*C,2.203402519226074
[CH3:0][c:0]1ccc[c:1]([CH3:1])c1S(=O)(=O)Nc1cc(-c2ncsc2-c2ccncn2)cc[c:2]1[N:2]1CCN(C)CC1,c1(NS(=O)(c2c([*])cccc2[*])=O)cc(-c2ncsc2-c2ncncc2)ccc1[*],*C|*C|C1CN(*)CCN1C,5.720207214355469
[CH3:0][c:0]1c(-c2ncsc2-c2ccncn2)cc[c:1]([N:1]2CCC(CN3CCCC3)CC2)c1NS(=O)(=O)c1cccc[c:2]1[CH3:2],c1([*])c(-c2ncsc2-c2ccncn2)ccc([*])c1NS(c1ccccc1[*])(=O)=O,*C|C1CN(*)CCC1CN1CCCC1|*C,11.886780738830566
[CH3:0][c:0]1ccc(-c2ncsc2-c2ccncn2)cc1NS(=O)(=O)c1cc[c:1]([CH3:1])[c:2]([CH3:2])c1,[*]c1ccc(-c2ncsc2-c2ccncn2)cc1NS(c1ccc([*])c([*])c1)(=O)=O,C*|C*|*C,1.9524266719818115
O=S(=O)(Nc1cc(-c2ncsc2-c2ccncn2)cc[c:2]1[CH3:2])c1c[c:0]([C:0](F)(F)F)c[c:1]([C:1](F)(F)F)c1,[*]c1cc([*])cc(S(Nc2cc(-c3c(-c4ncncc4)scn3)ccc2[*])(=O)=O)c1,*C(F)(F)F|*C(F)(F)F|*C,3.8264992237091064
[CH3:0][c:0]1c(-c2ncsc2-c2ccncn2)cc[c:2]([CH3:2])c1NS(=O)(=O)c1ccc[c:1]([C:1](F)(F)F)c1,c1(-c2ccncn2)c(-c2c([*])c(NS(c3cc([*])ccc3)(=O)=O)c([*])cc2)ncs1,C*|C(F)(F)(F)*|*C,4.551708221435547
[CH3:0][c:0]1ccc(-c2ncsc2-c2ccncn2)[c:2]([CH3:2])c1NS(=O)(=O)c1cc[c:1]([CH3:1])cc1,c1(-c2ccc([*])c(NS(c3ccc([*])cc3)(=O)=O)c2[*])ncsc1-c1ncncc1,C*|*C|C*,3.2836108207702637
[CH3:0][c:0]1ccc(S(=O)(=O)Nc2cccc(-c3ncsc3-c3ccncn3)c2)[c:2]([CH3:2])[c:1]1[CH3:1],c1cncnc1-c1c(-c2cccc(NS(=O)(=O)c3ccc([*])c([*])c3[*])c2)ncs1,C*|*C|C*,2.111370801925659
[CH3:0][c:0]1c(S(=O)(=O)Nc2cccc(-c3ncsc3-c3ccncn3)c2)c[c:2]([CH3:2])c[c:1]1[CH3:1],c1cc(-c2c(-c3ncncc3)scn2)cc(NS(c2c([*])c([*])cc([*])c2)(=O)=O)c1,C*|*C|*C,2.171360969543457
[CH3:0][c:0]1cc[c:1]([CH3:1])[c:2]([CH3:2])c1S(=O)(=O)Nc1cccc(-c2ncsc2-c2ccncn2)c1,O=S(=O)(Nc1cc(-c2c(-c3ncncc3)scn2)ccc1)c1c([*])ccc([*])c1[*],*C|*C|C*,1.960449457168579
[CH3:0][c:0]1c(NS(=O)(=O)c2ccc[c:2]([NH2:2])[c:1]2[CH3:1])cccc1-c1ncsc1-c1ccncn1,[*]c1c(-c2c(-c3ccncn3)scn2)cccc1NS(=O)(c1c([*])c([*])ccc1)=O,C*|C*|*N,2.3527560234069824
[CH3:0][c:0]1c[c:1]([CH3:1])[c:2]([CH3:2])cc1S(=O)(=O)Nc1cccc(-c2ncsc2-c2ccncn2)c1,c1(NS(c2c([*])cc([*])c([*])c2)(=O)=O)cccc(-c2ncsc2-c2ccncn2)c1,*C|*C|C*,2.0374717712402344
[CH3:0][c:0]1c[c:1]([CH3:1])c[c:2]([CH3:2])c1S(=O)(=O)Nc1cccc(-c2ncsc2-c2ccncn2)c1,c1(-c2c(-c3cccc(NS(=O)(c4c([*])cc([*])cc4[*])=O)c3)ncs2)ccncn1,C*|*C|C*,1.991429090499878
[CH3:0][c:0]1c(NS(=O)(=O)c2cc[c:1]([CH3:1])c[c:2]2[CH3:2])cccc1-c1ncsc1-c1ccncn1,N(c1cccc(-c2ncsc2-c2ncncc2)c1[*])S(=O)(c1ccc([*])cc1[*])=O,C*|*C|C*,2.199892520904541
[CH3:0][c:0]1c(NS(=O)(=O)c2c[c:1]([CH3:1])cc[c:2]2[CH3:2])cccc1-c1ncsc1-c1ccncn1,n1cnccc1-c1scnc1-c1c([*])c(NS(=O)(c2cc([*])ccc2[*])=O)ccc1,C*|C*|C*,2.1667513847351074
[CH3:0][c:0]1ccc[c:1]([CH3:1])c1S(=O)(=O)Nc1cccc(-c2ncsc2-c2ccncn2)[c:2]1[CH3:2],c1c(-c2c(-c3cccc(NS(=O)(c4c([*])cccc4[*])=O)c3[*])ncs2)ncnc1,*C|C*|C*,2.305677652359009
[CH3:0][c:0]1cc(S(=O)(=O)Nc2cccc(-c3ncsc3-c3ccncn3)c2)c[c:2]([CH3:2])[c:1]1[CH3:1],c1(NS(=O)(=O)c2cc([*])c([*])c([*])c2)cc(-c2ncsc2-c2ncncc2)ccc1,*C|C*|C*,2.241118907928467
[CH3:0][c:0]1c(NS(=O)(=O)c2cc[c:1]([CH3:1])[c:2]([CH3:2])c2)cccc1-c1ncsc1-c1ccncn1,s1c(-c2ncncc2)c(-c2c([*])c(NS(c3ccc([*])c([*])c3)(=O)=O)ccc2)nc1,*C|C*|*C,2.0395936965942383
[CH3:0][c:0]1cc(S(=O)(=O)Nc2cccc(-c3ncsc3-c3ccncn3)[c:1]2[CH3:1])c[c:2]([CH3:2])c1,c1c([*])cc(S(Nc2cccc(-c3c(-c4ccncn4)scn3)c2[*])(=O)=O)cc1[*],C*|C*|*C,7.37027645111084
C[NH:0][c:0]1nc(-c2cccc(NS(=O)(=O)c3ccccc3)c2)c(-c2ncn[c:2]([NH2:2])[c:1]2[C:1](F)(F)F)s1,c1cc(NS(=O)(c2ccccc2)=O)cc(-c2nc([*])sc2-c2c([*])c([*])ncn2)c1,*NC|FC(F)(F)*|*N,5.086225509643555
[NH2:0][c:0]1nc[c:1]([CH3:1])c(-c2s[c:2]([CH3:2])nc2-c2cccc(NS(=O)(=O)c3ccccc3)c2)n1,c1(S(=O)(=O)Nc2cc(-c3c(-c4nc([*])ncc4[*])sc([*])n3)ccc2)ccccc1,N*|*C|*C,6.023712635040283
[CH3:0][c:0]1ccc(NS(=O)(=O)c2ccccc2)cc1-c1n[c:2]([NH2:2])sc1-c1ncnc[c:1]1[CH3:1],[*]c1c(-c2c(-c3ncncc3[*])sc([*])n2)cc(NS(=O)(c2ccccc2)=O)cc1,C*|*C|*N,9.926312446594238
[CH3:0][c:0]1cc(NS(=O)(=O)c2ccccc2)cc(-c2n[c:1]([CH2:1]C)sc2-c2ncnc[c:2]2-[c:2]2ccccc2)c1,[*]c1cc(-c2nc([*])sc2-c2ncncc2[*])cc(NS(=O)(=O)c2ccccc2)c1,C*|*CC|c1cccc(*)c1,8.589996337890625
[CH3:0][c:0]1cncnc1-c1s[c:1]([NH:1]c2ncccn2)nc1-c1cc[c:2]([CH3:2])c(NS(=O)(=O)c2ccccc2)c1,c1c([*])c(-c2sc([*])nc2-c2ccc([*])c(NS(=O)(c3ccccc3)=O)c2)ncn1,C*|n1cccnc1N*|*C,8.752641677856445
O=S(=O)(Nc1cccc(-c2n[c:1]([CH3:1])sc2-c2ncnc[c:0]2-[c:0]2ncc(-c3ccccc3)cn2)c1)c1cccc[c:2]1[C:2](F)(F)F,S(Nc1cc(-c2c(-c3c([*])cncn3)sc([*])n2)ccc1)(c1c([*])cccc1)(=O)=O,n1cc(-c2ccccc2)cnc1*|C*|FC(F)(*)F,14.443293571472168
C[NH:1][c:1]1nc(-c2cccc(NS(=O)(=O)c3ccc[c:2]([C:2](F)(F)F)c3)c2)c(-c2ncnc[c:0]2[C:0](F)(F)F)s1,c1ncc([*])c(-c2sc([*])nc2-c2cc(NS(=O)(=O)c3cc([*])ccc3)ccc2)n1,FC(F)(*)F|N(*)C|C(F)(*)(F)F,11.86581802368164
CC[NH:1][c:1]1nc(-c2cccc(NS(=O)(=O)c3cc[c:0]([NH2:0])cc3)c2)c(-c2ncnc[c:2]2[CH3:2])s1,c1([*])ccc(S(=O)(=O)Nc2cc(-c3nc([*])sc3-c3ncncc3[*])ccc2)cc1,*N|CCN*|C*,6.974524021148682
CC[NH:1][c:1]1nc(-c2cccc(NS(=O)(=O)c3ccccc3)[c:0]2[CH3:0])c(-c2ncnc[c:2]2[CH3:2])s1,n1c(-c2c(-c3c([*])c(NS(=O)(=O)c4ccccc4)ccc3)nc([*])s2)c([*])cnc1,*C|*NCC|*C,5.311263084411621
O=S(=O)(Nc1cccc(-c2n[c:0]([N:0]3CCOCC3)sc2-c2c[c:2]([N:2]3CCOCC3)n[c:1]([N:1]3CCOCC3)n2)c1)c1ccccc1,c1(-c2c(-c3cc(NS(c4ccccc4)(=O)=O)ccc3)nc([*])s2)nc([*])nc([*])c1,C1CN(*)CCO1|C1OCCN(*)C1|C1OCCN(*)C1,12.167157173156738
[CH3:0][c:0]1cc(NS(=O)(=O)c2ccccc2)cc(-c2n[c:1]([CH2:1]C)sc2-c2c[c:2]([NH2:2])ncn2)c1,c1([*])cc(NS(=O)(c2ccccc2)=O)cc(-c2nc([*])sc2-c2cc([*])ncn2)c1,*C|C(*)C|*N,5.082425117492676
CN1CC[CH:1]([c:1]2nc(-c3cc[c:2]([CH3:2])c(NS(=O)(=O)c4ccccc4)c3)c(-c3c[c:0]([NH2:0])ncn3)s2)CC1,c1nc([*])cc(-c2sc([*])nc2-c2ccc([*])c(NS(c3ccccc3)(=O)=O)c2)n1,N*|C1N(C)CCC(*)C1|*C,9.539015769958496
C[CH:0](C)[c:0]1cc(-c2s[c:2]([CH2:2]C)nc2-c2cccc(NS(=O)(=O)c3cccc[c:1]3[CH:1](F)F)c2)ncn1,s1c(-c2ncnc([*])c2)c(-c2cccc(NS(c3ccccc3[*])(=O)=O)c2)nc1[*],CC(C)*|FC(*)F|C(C)*,12.992274284362793
C[NH:1][c:1]1nc(-c2cccc(NS(=O)(=O)c3ccc[c:0]([C:0](F)(F)F)c3)c2)c(-c2c[c:2]([N:2]3CCC(C(N)=O)CC3)ncn2)s1,c1c(NS(c2cccc([*])c2)(=O)=O)cccc1-c1nc([*])sc1-c1ncnc([*])c1,FC(*)(F)F|*NC|C1CN(*)CCC1C(N)=O,16.226686477661133
[CH3:0][c:0]1ccc(S(=O)(=O)Nc2cccc(-c3n[c:2]([N:2]4CCCC4)sc3-c3c[c:1]([NH:1]c4ccc(C(=O)N(C)C)cc4)ncn3)c2)cc1,c1c(NS(c2ccc([*])cc2)(=O)=O)cc(-c2c(-c3ncnc([*])c3)sc([*])n2)cc1,C*|N(c1ccc(C(=O)N(C)C)cc1)*|C1CCN(*)C1,14.14816665649414
[CH3:0][c:0]1c(NS(=O)(=O)c2ccccc2)cccc1-c1n[c:1](-[c:1]2ccccc2)sc1-c1c[c:2]([NH2:2])ncn1,c1(-c2c(-c3c([*])c(NS(c4ccccc4)(=O)=O)ccc3)nc([*])s2)ncnc([*])c1,C*|c1cc(*)ccc1|*N,4.732082366943359
[CH3:0][c:0]1ccc(NS(=O)(=O)c2ccccc2)cc1-c1n[c:2]([N:2]2CCOCC2)sc1-c1ccn[c:1]([NH2:1])n1,O=S(=O)(Nc1ccc([*])c(-c2c(-c3nc([*])ncc3)sc([*])n2)c1)c1ccccc1,C*|*N|C1N(*)CCOC1,3.864871025085449
O=S(=O)(Nc1cc(-c2n[c:1]([N:1]3CCOCC3)sc2-c2ccn[c:0]([NH:0]c3ccccc3)n2)c[c:2]([CH3:2])c1)c1ccccc1,c1(-c2c(-c3nc([*])ncc3)sc([*])n2)cc(NS(=O)(c2ccccc2)=O)cc([*])c1,c1cccc(N*)c1|C1N(*)CCOC1|*C,10.1778564453125
[CH3:0][c:0]1ccc(-c2n[c:1]([CH2:1]C(N)=O)sc2-c2ccn[c:2]([NH2:2])n2)cc1NS(=O)(=O)c1ccccc1,c1([*])c(NS(=O)(=O)c2ccccc2)cc(-c2nc([*])sc2-c2ccnc([*])n2)cc1,*C|O=C(N)C*|*N,10.899572372436523
[NH2:0][c:0]1nccc(-c2s[c:1]([N:1]3CCOCC3)nc2-c2cccc(NS(=O)(=O)c3cccc[c:2]3[C:2](F)(F)F)c2)n1,c1c(S(Nc2cccc(-c3c(-c4nc([*])ncc4)sc([*])n3)c2)(=O)=O)c([*])ccc1,N*|C1N(*)CCOC1|FC(F)(*)F,6.530982494354248
Cc1cc[c:0](-[c:0]2nc(-c3cccc(NS(=O)(=O)c4ccc[c:2]([C:2](F)(F)F)c4)c3)c(-c3ccn[c:1]([NH2:1])n3)s2)cc1,c1([*])sc(-c2nc([*])ncc2)c(-c2cccc(NS(=O)(c3cc([*])ccc3)=O)c2)n1,c1c(*)ccc(C)c1|*N|*C(F)(F)F,14.680669784545898
C[CH2:1][c:1]1nc(-c2cccc(NS(=O)(=O)c3cc[c:0]([C:0](F)(F)F)cc3)c2)c(-c2ccn[c:2]([NH:2]c3ccncc3)n2)s1,c1c(NS(=O)(=O)c2ccc([*])cc2)cc(-c2nc([*])sc2-c2ccnc([*])n2)cc1,*C(F)(F)F|CC*|c1cnccc1N*,11.089639663696289
[CH3:0][c:0]1c(NS(=O)(=O)c2ccccc2)cccc1-c1n[c:1]([CH:1](C)C)sc1-c1ccn[c:2]([NH2:2])n1,c1(-c2c(-c3c([*])c(NS(=O)(c4ccccc4)=O)ccc3)nc([*])s2)nc([*])ncc1,C*|C(C)(*)C|N*,7.639344215393066
O=S(=O)(Nc1c[c:0](-[c:0]2ccncc2)[c:1]([CH3:1])c(-c2n[c:2]([NH2:2])sc2-c2ccncn2)c1)c1ccccc1,c1(-c2cc(NS(=O)(=O)c3ccccc3)cc([*])c2[*])c(-c2ncncc2)sc([*])n1,n1ccc(*)cc1|*C|*N,8.458779335021973
CC(C)(C)[NH:0][c:0]1nc(-c2cc(NS(=O)(=O)c3ccccc3)[c:2]([CH3:2])c[c:1]2[CH3:1])c(-c2ccncn2)s1,c1(NS(=O)(=O)c2ccccc2)cc(-c2c(-c3ncncc3)sc([*])n2)c([*])cc1[*],*NC(C)(C)C|*C|*C,5.931185245513916
O=S(=O)(Nc1cc[c:1]([CH3:1])c(-c2n[c:2]([NH2:2])sc2-c2ccncn2)c1)c1cccc[c:0]1[C:0](F)(F)F,c1(NS(=O)(c2c([*])cccc2)=O)ccc([*])c(-c2nc([*])sc2-c2ncncc2)c1,C(F)(F)(*)F|*C|*N,5.4350504875183105
[CH3:0][c:0]1ccc(NS(=O)(=O)c2ccc[c:1]([C:1](F)(F)F)c2)cc1-c1n[c:2]([NH2:2])sc1-c1ccncn1,[*]c1ccc(NS(=O)(c2cccc([*])c2)=O)cc1-c1nc([*])sc1-c1ccncn1,C*|C(F)(F)(*)F|*N,4.4398651123046875
NC(=O)[CH2:0][c:0]1nc(-c2[c:1]([CH3:1])ccc(NS(=O)(=O)c3ccccc3)[c:2]2[CH3:2])c(-c2ccncn2)s1,n1cnccc1-c1sc([*])nc1-c1c([*])ccc(NS(=O)(=O)c2ccccc2)c1[*],NC(=O)C*|*C|C*,10.02186107635498
[NH2:0][c:0]1nc(-c2cc(NS(=O)(=O)c3ccccc3)[c:1]([CH3:1])[c:2](-[c:2]3ccc(OCCN4CCOCC4)cc3)c2)c(-c2ccncn2)s1,c1c(-c2sc([*])nc2-c2cc(NS(c3ccccc3)(=O)=O)c([*])c([*])c2)ncnc1,*N|C*|C1OCCN(CCOc2ccc(*)cc2)C1,13.357528686523438
[CH3:0][c:0]1cc(NS(=O)(=O)c2cccc[c:1]2[NH:1]C)cc(-c2n[c:2]([CH3:2])sc2-c2ccncn2)c1,c1(-c2c(-c3cc([*])cc(NS(=O)(=O)c4c([*])cccc4)c3)nc([*])s2)ccncn1,C*|*NC|C*,7.66948938369751
O=S(=O)(Nc1cc(-c2n[c:2]([NH2:2])sc2-c2ccncn2)c[c:1]([CH3:1])c1)c1ccc[c:0]([C:0](F)(F)F)c1,c1c(NS(=O)(=O)c2cc([*])ccc2)cc([*])cc1-c1nc([*])sc1-c1ncncc1,FC(F)(F)*|C*|*N,3.5710859298706055
COC1C[N:2]([c:2]2nc(-c3c[c:0]([CH3:0])cc(NS(=O)(=O)c4cc[c:1]([CH3:1])cc4)c3)c(-c3ccncn3)s2)C1,c1(-c2c(-c3cc([*])cc(NS(=O)(c4ccc([*])cc4)=O)c3)nc([*])s2)ncncc1,*C|C*|C1(OC)CN(*)C1,14.970473289489746
[CH3:0][c:0]1cc(NS(=O)(=O)c2ccccc2)[c:2]([CH3:2])c(-c2n[c:1]([NH:1]c3ncc[nH]3)sc2-c2ccncn2)c1,O=S(=O)(c1ccccc1)Nc1cc([*])cc(-c2c(-c3ncncc3)sc([*])n2)c1[*],*C|c1[nH]c(N*)nc1|C*,9.134134292602539
[CH3:0][c:0]1ccc(-c2n[c:2]([NH2:2])sc2-c2ccncn2)cc1NS(=O)(=O)c1cccc[c:1]1[C:1](F)(F)F,c1([*])c(NS(=O)(c2c([*])cccc2)=O)cc(-c2nc([*])sc2-c2ccncn2)cc1,*C|FC(*)(F)F|*N,4.213233947753906
CN1CC[N:0]([c:0]2ccc(-c3n[c:1](-[c:1]4ccccc4)sc3-c3ccncn3)cc2NS(=O)(=O)c2ccc[c:2]([CH3:2])c2)CC1,c1(S(=O)(=O)Nc2c([*])ccc(-c3c(-c4ccncn4)sc([*])n3)c2)cc([*])ccc1,C1CN(*)CCN1C|c1ccc(*)cc1|C*,16.250686645507812
[CH3:0][c:0]1c(-c2n[c:1]([N:1]3CCCC3C)sc2-c2ccncn2)cc[c:2]([CH3:2])c1NS(=O)(=O)c1ccccc1,c1(S(Nc2c([*])c(-c3c(-c4ccncn4)sc([*])n3)ccc2[*])(=O)=O)ccccc1,C*|N1(*)CCCC1C|C*,12.756633758544922
[CH3:0][c:0]1nc(-c2cccc(NS(=O)(=O)c3c[c:2]([CH3:2])cc[c:1]3[CH3:1])c2)c(-c2ccncn2)s1,n1c([*])sc(-c2ccncn2)c1-c1cccc(NS(c2c([*])ccc([*])c2)(=O)=O)c1,C*|*C|C*,2.208902597427368
[CH3:0][c:0]1nc(-c2cccc(NS(=O)(=O)c3cccc[c:1]3[C:1](F)(F)F)[c:2]2[CH3:2])c(-c2ccncn2)s1,[*]c1nc(-c2cccc(NS(c3ccccc3[*])(=O)=O)c2[*])c(-c2ccncn2)s1,C*|FC(F)(F)*|*C,5.696343898773193
O=S(=O)(Nc1cccc(-c2n[c:2]([N:2]3CCN(c4ncccn4)CC3)sc2-c2ccncn2)c1)c1c[c:0]([C:0](F)(F)F)c[c:1]([C:1](F)(F)F)c1,s1c(-c2ncncc2)c(-c2cccc(NS(c3cc([*])cc([*])c3)(=O)=O)c2)nc1[*],C(F)(*)(F)F|FC(*)(F)F|C1N(c2ncccn2)CCN(*)C1,14.630314826965332
O=S(=O)(Nc1cccc(-c2n[c:0](-[c:0]3ccccn3)sc2-c2ccncn2)[c:1]1[CH3:1])c1ccc[c:2]([C:2](F)(F)F)c1,c1ccc(-c2c(-c3ccncn3)sc([*])n2)c([*])c1NS(=O)(=O)c1cccc([*])c1,c1cccc(*)n1|*C|C(*)(F)(F)F,10.087878227233887
[CH3:0][c:0]1c(NS(=O)(=O)c2cc[c:2]([CH3:2])cc2)cccc1-c1n[c:1]([N:1]2CCOCC2)sc1-c1ccncn1,c1cc(S(=O)(=O)Nc2c([*])c(-c3c(-c4ccncn4)sc([*])n3)ccc2)ccc1[*],C*|C1OCCN(*)C1|*C,5.297916412353516
[CH3:0][c:0]1c(-c2scnc2-c2cccc(NS(=O)(=O)c3ccccc3)c2)n[c:2](-[c:2]2ccccc2)n[c:1]1[C:1](F)(F)F,c1(-c2c([*])c([*])nc([*])n2)c(-c2cccc(NS(=O)(=O)c3ccccc3)c2)ncs1,*C|FC(F)(*)F|c1ccccc1*,7.938612937927246
[CH3:0][c:0]1ccc(NS(=O)(=O)c2ccccc2)cc1-c1ncsc1-c1ncn[c:2]([CH2:2]C)[c:1]1[CH3:1],c1nc(-c2cc(NS(=O)(c3ccccc3)=O)ccc2[*])c(-c2c([*])c([*])ncn2)s1,C*|C*|CC*,4.454287528991699
Cc1cc[c:2](-[c:2]2c(-c3scnc3-c3c[c:0]([CH3:0])cc(NS(=O)(=O)c4ccccc4)c3)ncn[c:1]2[CH2:1]C)cc1,c1([*])cc(NS(=O)(c2ccccc2)=O)cc(-c2ncsc2-c2ncnc([*])c2[*])c1,*C|*CC|c1(C)ccc(*)cc1,9.857730865478516
[CH3:0][c:0]1ccc(-c2ncsc2-c2ncn[c:2]([CH2:2]C)[c:1]2[CH2:1]C#N)cc1NS(=O)(=O)c1ccccc1,s1cnc(-c2ccc([*])c(NS(c3ccccc3)(=O)=O)c2)c1-c1c([*])c([*])ncn1,C*|N#CC*|*CC,7.868272304534912
C[CH2:0][c:0]1ncnc(-c2scnc2-c2cccc(NS(=O)(=O)c3cccc[c:2]3[CH3:2])c2)[c:1]1-[c:1]1cnccn1,c1(-c2c(-c3ncnc([*])c3[*])scn2)cc(NS(=O)(c2c([*])cccc2)=O)ccc1,CC*|*c1nccnc1|*C,13.310508728027344
Cc1cccc[c:1]1-[c:1]1c(-c2scnc2-c2cccc(NS(=O)(=O)c3ccc[c:0]([NH2:0])c3)c2)ncn[c:2]1[CH3:2],n1cnc(-c2scnc2-c2cccc(NS(=O)(c3cc([*])ccc3)=O)c2)c([*])c1[*],N*|c1ccc(C)c(*)c1|*C,12.719491004943848
C[CH:0](C)[c:0]1ccc(S(=O)(=O)Nc2cccc(-c3ncsc3-c3ncn[c:2]([CH2:2]C)[c:1]3-[c:1]3cccc(N)c3)c2)cc1,n1c(-c2scnc2-c2cccc(NS(=O)(c3ccc([*])cc3)=O)c2)c([*])c([*])nc1,C(*)(C)C|c1cc(N)cc(*)c1|CC*,14.566739082336426
N#CC1CC[CH:1]([c:1]2[c:0]([CH2:0]F)ncnc2-c2scnc2-c2cccc(NS(=O)(=O)c3ccccc3)[c:2]2[CH3:2])CC1,c1([*])c([*])c(-c2scnc2-c2c([*])c(NS(=O)(c3ccccc3)=O)ccc2)ncn1,*CF|C1C(*)CCC(C#N)C1|C*,17.878801345825195
[CH3:0][c:0]1cn[c:1](-[c:1]2cccc(N)c2)nc1-c1scnc1-c1cc(NS(=O)(=O)c2ccccc2)cc[c:2]1[CH3:2],[*]c1cnc([*])nc1-c1scnc1-c1c([*])ccc(NS(=O)(=O)c2ccccc2)c1,*C|Nc1cc(*)ccc1|*C,10.855865478515625
CN1CCN(c2ccc([NH:0][c:0]3nc[c:1]([CH3:1])c(-c4scnc4-c4cc(NS(=O)(=O)c5ccccc5)c[c:2]([CH3:2])c4)n3)nc2)CC1,c1c(-c2ncsc2-c2nc([*])ncc2[*])cc(NS(=O)(=O)c2ccccc2)cc1[*],C1N(c2cnc(N*)cc2)CCN(C)C1|*C|C*,9.785809516906738
CC[NH:2][c:2]1nc[c:1]([CH3:1])c(-c2scnc2-c2cc[c:0]([CH3:0])c(NS(=O)(=O)c3ccccc3)c2)n1,S(=O)(=O)(Nc1c([*])ccc(-c2c(-c3c([*])cnc([*])n3)scn2)c1)c1ccccc1,*C|*C|N(CC)*,11.261847496032715
[CH3:0][c:0]1ccccc1S(=O)(=O)Nc1cccc(-c2ncsc2-c2n[c:1](-[c:1]3ccncc3)nc[c:2]2[CH3:2])c1,c1(NS(=O)(=O)c2ccccc2[*])cc(-c2ncsc2-c2nc([*])ncc2[*])ccc1,C*|c1nccc(*)c1|*C,9.342638969421387
Cc1nc(F)ccc1[NH:2][c:2]1nc[c:1]([CH3:1])c(-c2scnc2-c2cccc(NS(=O)(=O)c3ccc[c:0]([C:0](F)(F)F)c3)c2)n1,c1cc(NS(c2cccc([*])c2)(=O)=O)cc(-c2c(-c3c([*])cnc([*])n3)scn2)c1,FC(F)(F)*|*C|c1(C)nc(F)ccc1N*,14.683904647827148
[NH2:0][c:0]1ccc(S(=O)(=O)Nc2cccc(-c3ncsc3-c3n[c:1]([NH:1]C4CCN(c5cnccn5)CC4)nc[c:2]3[CH3:2])c2)cc1,c1(NS(c2ccc([*])cc2)(=O)=O)cccc(-c2c(-c3nc([*])ncc3[*])scn2)c1,N*|C1C(N*)CCN(c2cnccn2)C1|C*,13.466303825378418
