SMILES,Scaffold,R-groups,NLL
[CH3:0][c:0]1c2c(cc3c1O[CH:1]([N+:1]1(C)CCOCC1)O3)C1CC=CC13CCCN3CC2,C123C=CCC1c1cc4c(c([*])c1CCN2CCC3)OC([*])O4,C*|C1OCC[N+](C)(*)C1,10.482059478759766
[CH3:0][C:0]12CC=CC13CCCN3CCc1cc3c([c:1]([CH3:1])c12)OCO3,N12C3(C([*])(CC=C3)c3c(cc4c(c3[*])OCO4)CC1)CCC2,*C|C*,2.5701417922973633
COc1c[c:1](-[c:1]2c3c(cc4c2C2[CH:0]([CH3:0])C=CC25CCCN5CC4)OCO3)ccc1O,[*]C1C=CC23C1c1c(cc4c(c1[*])OCO4)CCN2CCC3,C*|c1c(*)ccc(O)c1OC,8.714433670043945
[CH3:0][c:0]1c2c(cc3c1C1CC=CC14CCCN4CC3)O[CH:1]([O:1]CCCO)O2,N12CCCC13C=CCC3c1c(cc3c(c1[*])OC([*])O3)CC2,C*|*OCCCO,9.723617553710938
CC[CH2:0][C:0]12c3cc4c(cc3CCN3CCCC31C=C[CH:1]2[CH2:1]CC)OCO4,C1CN2C3(C([*])(c4cc5c(cc41)OCO5)C([*])C=C3)CCC2,CCC*|CCC*,9.661057472229004
C[CH2:0][C:0]12CC=CC13CCCN3CCc1cc3c(cc12)O[CH:1]([CH2:1]c1ccccc1)O3,c1c2c(cc3c1CCN1CCCC14C3([*])CC=C4)OC([*])O2,CC*|C(c1ccccc1)*,9.615470886230469
[CH3:0][CH:0]1C=CC23CCCN2CCc2cc4c(cc2C13)O[CH:1]([NH2:1])O4,C12C3(C=CC1[*])N(CCC3)CCc1cc3c(cc12)OC([*])O3,*C|N*,6.476860523223877
COc1cc[c:0]([C:0]2=[C:1]([C:1]#N)CC3c4cc5c(cc4CCN4CCCC234)OCO5)cc1,C1N2CCc3c(cc4c(c3)OCO4)C3C2(CC1)C([*])=C([*])C3,c1(*)ccc(OC)cc1|*C#N,7.933910369873047
Clc1cc[c:0]([CH:0]2CCN3CCc4cc5c(cc4C4C[C:1]([NH2:1])=CC243)OCO5)cc1,C1C([*])C23N(CCc4cc5c(cc4C2CC([*])=C3)OCO5)C1,c1cc(Cl)ccc1*|*N,12.85877513885498
[CH3:0][CH:0]1CN2CCc3cc4c(cc3C3C[C:1]([C:1](C)=O)=CC32C1)OCO4,C123CC([*])CN1CCc1cc4c(cc1C2CC([*])=C3)OCO4,*C|C(C)(*)=O,9.830648422241211
C[N:1](C)[CH:1]1Cc2cc3c(cc2C2C[C:0]([C:0]#N)=CC24CCCN41)OCO3,C1CN2C3(C=C([*])CC3c3c(cc4c(c3)OCO4)CC2[*])C1,N#C*|CN(*)C,7.2469353675842285
CN(C)CCNC(=O)c1ccc2[nH]c3c[nH]c(N)c3c2[c:0]1[C:0]1=CC23CCCN2C[CH:1]([CH3:1])c2cc4c(cc2C3C1)OCO4,C1=C([*])CC2c3c(cc4c(c3)OCO4)C([*])CN3CCCC123,C(NC(c1ccc2[nH]c3c(c2c1*)c(N)[nH]c3)=O)CN(C)C|C*,27.132186889648438
[CH3:0][c:0]1c2c(cc3c1OCO3)C1C[C:1]([C:1]#N)=CC13CCCN3CC2,C1Cc2c(cc3c(c2[*])OCO3)C2CC([*])=CC23CCCN13,C*|N#C*,4.247763633728027
N#[C:1][C:1]1=CC23CCCN2CCc2cc4c([c:0]([NH2:0])c2C3C1)OCO4,C12c3c([*])c4c(cc3CCN3CCCC13C=C([*])C2)OCO4,N*|C(*)#N,4.72135066986084
COC(=O)[CH2:0][CH:0]1C2c3cc4c(cc3CCN3CCCC23C=[C:1]1[C:1]#N)OCO4,C1Oc2c(cc3c(c2)CCN2CCCC24C3C([*])C([*])=C4)O1,O(C(=O)C*)C|N#C*,9.826635360717773
C[C:0](C)(O)[CH:0]1Oc2cc3c(cc2O1)C1C[C:1]([C:1]#N)=CC12CCCN2CC3,c1c2c(cc3c1OC([*])O3)C1C3(CCCN3CC2)C=C([*])C1,*C(O)(C)C|N#C*,4.712031841278076
[CH3:0][CH:0]1CCN2CCc3cc4c(cc3C3CC=[C:1]([CH3:1])C132)OCO4,[*]C1C23N(CC1)CCc1cc4c(cc1C2CC=C3[*])OCO4,*C|C*,4.94684362411499
COc1ccc[c:0]([C:0]2=CCC3c4cc5c(cc4CCN4C[CH:1]([CH3:1])CC234)OCO5)c1,C1C=C([*])C23C1c1cc4c(cc1CCN2CC([*])C3)OCO4,O(C)c1cc(*)ccc1|*C,9.480866432189941
[CH3:0][C:0]1=CCC2c3cc4c(cc3CCN3C12CC[CH:1]3[CH3:1])OCO4,c1c2c(cc3c1CCN1C4(C([*])=CCC34)CCC1[*])OCO2,C*|C*,5.958589553833008
[CH3:0][CH:0]1Cc2cc3c(cc2C2CC=[C:1]([C:1]#N)C24CCCN14)OCO3,c12c(cc3c(c1)CC([*])N1C4(C([*])=CCC43)CCC1)OCO2,*C|C(*)#N,4.041661262512207
COc1cc[c:1]([C:1]2=CCC3c4cc5c(cc4[CH:0]([c:0]4cc(OC)c(OC)cc4[S+](C)[O-])CN4CCCC342)OCO5)c(OC)c1,C1N2CC([*])c3c(cc4c(c3)OCO4)C3CC=C([*])C23CC1,C[S+]([O-])c1cc(OC)c(OC)cc1*|c1(*)ccc(OC)cc1OC,28.978052139282227
[CH3:0][c:0]1c2c(cc3c1C1CC=[C:1]([CH3:1])C14CCCN4CC3)OCO2,[*]c1c2c(cc3c1C1CC=C([*])C14N(CC3)CCC4)OCO2,*C|C*,6.220916271209717
C[CH2:1][C:1]12CC=[C:0]([C:0]#N)C13CCCN3CCc1cc3c(cc12)OCO3,C1=C([*])C23C([*])(C1)c1cc4c(cc1CCN2CCC3)OCO4,N#C*|C(C)*,5.181681156158447
N#[C:1][C:1]1=C[CH:0]([CH2:0]Cl)C2c3cc4c(cc3CCN3CCCC231)OCO4,C1CC23N(C1)CCc1c(cc4c(c1)OCO4)C2C([*])C=C3[*],*CCl|C(*)#N,7.827182769775391
CCOC(=O)NC(=O)NO[C:1](=O)[C:1]1=CCC2c3cc4c(cc3CCN3CCCC231)O[CH:0]([C:0](Cl)(Cl)Cl)O4,C1CCC23C(c4cc5c(cc4CCN12)OC([*])O5)CC=C3[*],C(Cl)(*)(Cl)Cl|O(C(=O)NC(NOC(=O)*)=O)CC,25.975717544555664
COC(=O)c1ccc(OC)[c:0]([CH:0]2CN3CCc4cc5c(cc4C4CC=CC43[CH:1]2[c:1]2cc(C)cc(C)c2)OCO5)c1,C1=CC23N(CCc4c(cc5c(c4)OCO5)C2C1)CC([*])C3[*],O(C(=O)c1cc(*)c(OC)cc1)C|Cc1cc(*)cc(C)c1,26.61766242980957
[NH2:0][CH:0]1C[CH:1]([CH3:1])C23C=CCC2c2cc4c(cc2CCN13)OCO4,C12CC=CC13N(CCc1c2cc2c(c1)OCO2)C([*])CC3[*],N*|C*,5.316905975341797
COC(=O)c1ccc(NC(=O)NNC=CC(=O)Nc2cc[c:0]([CH:0]3CCN4C35C=CCC5c3cc5c(cc3C[CH:1]4[CH3:1])OCO5)cc2)cc1,c12c(cc3c(c1)OCO3)C1C3(N(CCC3[*])C([*])C2)C=CC1,C(C(=O)Nc1ccc(*)cc1)=CNNC(Nc1ccc(C(=O)OC)cc1)=O|C*,27.018877029418945
[CH3:0][CH:0]1CN2CC[CH:1]([C:1](C)(C)C)C23C=CCC3c2cc3c(cc21)OCO3,C1([*])CN2C3(C(CC=C3)c3cc4c(cc31)OCO4)C([*])CC2,*C|*C(C)(C)C,6.4662041664123535
Cl[CH2:0][CH:0]1CCN2CCc3c(cc4c([c:1]3[CH3:1])OCO4)C3CC=CC132,C123N(CCC1[*])CCc1c([*])c4c(cc1C2CC=C3)OCO4,ClC*|C*,6.417298316955566
[CH3:0][c:0]1c2c(cc3c1C1CC=CC14N(CC3)CC[CH:1]4[CH3:1])OCO2,c12c(cc3c(c1[*])OCO3)CCN1CCC([*])C13C=CCC23,*C|*C,2.5750956535339355
[CH3:0][CH:0]1C=CC23C1c1cc4c(cc1CCN2CC[CH:1]3[c:1]1cc[nH]c1)OCO4,C1CN2CCc3c(cc4c(c3)OCO4)C3C2(C=CC3[*])C1[*],C*|c1c(*)c[nH]c1,10.415836334228516
O=C(O)CC[NH:0][CH:0]1CCN2CCc3cc4c(cc3C3CC=CC132)O[CH:1]([NH:1]c1ccccc1)O4,[*]C1CCN2CCc3cc4c(cc3C3CC=CC132)OC([*])O4,N(*)CCC(=O)O|c1cc(N*)ccc1,15.814339637756348
C[O:0][CH:0]1Cc2cc3c(cc2C2CC=CC24C[CH:1]([CH3:1])CN14)OCO3,C1C([*])N2CC([*])CC23C=CCC3c2cc3c(cc21)OCO3,*OC|C*,8.46912670135498
C[CH2:0][CH:0]1CN2C[CH:1]([c:1]3ccccc3)CC23C=CCC3c2cc3c(cc21)OCO3,c1c2c(cc3c1OCO3)C1C3(N(CC2[*])CC([*])C3)C=CC1,*CC|c1c(*)cccc1,8.32237434387207
COc1cc2[nH]c3nc[n+](C[CH2:1][c:1]4c5c(cc6c4OCO6)C4CC=CC46C[CH:0]([NH2:0])CN6CC5)cc3c2cc1OC,C1N2CC([*])CC23C(CC=C3)c2c(c([*])c3c(c2)OCO3)C1,N*|c12[nH]c3c(c[n+](CC*)cn3)c1cc(OC)c(OC)c2,26.289461135864258
COc1cc(CN(OC)c2[nH]ccc(=O)[c:0]2[CH:0]2C=CC34C[CH:1]([NH2:1])CN3CCc3cc5c(cc3C24)OCO5)ccc1O,C1CN2C3(C(C([*])C=C3)c3cc4c(cc31)OCO4)CC([*])C2,O(C)N(c1c(*)c(=O)cc[nH]1)Cc1ccc(O)c(OC)c1|N*,33.690372467041016
CCOC(=O)[CH:1](C)[CH:1]1Oc2cc3c(cc2O1)C1CC=CC12C[CH:0]([CH3:0])CN2CC3,C123CC([*])CN1CCc1c(cc4c(c1)OC([*])O4)C2CC=C3,*C|C(*)(C)C(OCC)=O,11.832653999328613
CCOC(=O)[CH2:0][CH:0]1Cc2cc3c(cc2C2CC=CC24CC[CH:1]([CH2:1]O)N14)OCO3,c1c2c(cc3c1C1C4(N(C([*])C3)C([*])CC4)C=CC1)OCO2,CCOC(=O)C*|OC*,12.553755760192871
C=[CH:0][CH:0]1CCC23C=CCC2c2cc4c(cc2[CH:1]([c:1]2ccccc2)CN13)OCO4,[*]C1N2CC([*])c3cc4c(cc3C3CC=CC23CC1)OCO4,C(=C)*|*c1ccccc1,12.078839302062988
C[NH:0][CH:0]1CCC23C=CCC2c2cc4c([c:1]([CH3:1])c2CCN13)OCO4,C1C([*])N2CCc3c([*])c4c(cc3C3CC=CC32C1)OCO4,CN*|C*,4.984011173248291
[CH3:0][C:0]12CC=CC13CC[CH:1]([C:1](C)(C)C)N3CCc1cc3c(cc12)OCO3,C1CC23N(CCc4c(cc5c(c4)OCO5)C2([*])CC=C3)C1[*],*C|CC(C)(*)C,5.700369358062744
C[NH:1][CH:1]1CCC23C=C[CH:0]([c:0]4ccccc4)C2c2cc4c(cc2CCN31)OCO4,c12cc3c(cc1CCN1C4(C=CC([*])C24)CCC1[*])OCO3,c1ccccc1*|CN*,7.949013710021973
C[NH:0][CH:0]1Oc2cc3c(cc2O1)C1CC=CC12CC[CH:1]([N:1]1CC(C)(C)OC1(C)C)N2CC3,[*]C1Oc2c(cc3c(c2)C2CC=CC24N(CC3)C([*])CC4)O1,N(C)*|N1(*)C(C)(C)OC(C)(C)C1,19.664344787597656
CNCC(=O)N1C=C(Br)C[CH:0]([CH:0]2N3CCCC34C=CCC4c3cc4c(cc3[CH:1]2[c:1]2ccc3c(c2)OCO3)OCO4)C1,[*]C1C([*])c2c(cc3c(c2)OCO3)C2CC=CC23CCCN31,C1(*)CC(Br)=CN(C(CNC)=O)C1|c12c(ccc(*)c1)OCO2,31.8194580078125
C[N+:0]1([c:0]2c3c(cc4c2OCO4)C2CC=CC24CCCN4[CH:1]([NH2:1])C3)CCOCC1,C1CCC23C(c4c(c([*])c5c(c4)OCO5)CC([*])N12)CC=C3,C[N+]1(*)CCOCC1|*N,10.951780319213867
C[CH2:0][CH:0]1Cc2cc3c([c:1]([CH3:1])c2C2CC=CC24CCCN14)OCO3,C1=CC23N(CCC2)C([*])Cc2c(c([*])c4c(c2)OCO4)C3C1,*CC|C*,3.025238513946533
COC(=O)[CH2:1][CH:1]1Cc2cc3c(cc2[C:0]2([CH2:0]OC(C)=O)CC=CC24CCCN41)OCO3,c12c(cc3c(c1)C1([*])CC=CC14N(C([*])C3)CCC4)OCO2,CC(=O)OC*|O=C(C*)OC,18.860450744628906
[CH3:0][CH:0]1Cc2cc3c(cc2C2C4(C=C[CH:1]2[CH2:1]C)CCCN14)OCO3,[*]C1Cc2c(cc3c(c2)OCO3)C2C([*])C=CC23CCCN13,*C|CC*,4.222351551055908
[NH2:0][CH:0]1Cc2cc3c(cc2C2CC=CC24CCCN14)O[CH:1]([CH:1](C(=O)O)C(=O)O)O3,O1c2c(cc3c(c2)CC([*])N2CCCC24C=CCC34)OC1[*],N*|OC(C(C(O)=O)*)=O,11.883544921875
[CH3:0][c:0]1c2c(cc3c1[CH:1]([c:1]1nc4c5[nH]cc(C)c5cccc-4c1N)CN1CCCC14C=CCC34)OCO2,O1c2cc3c(c([*])c2OC1)C([*])CN1CCCC12C=CCC32,C*|c1(*)c(N)c2cccc3c(C)c[nH]c3c2n1,29.51542854309082
[CH3:0][c:0]1c2c(cc3c1C1CC=CC14CCCN4C[CH:1]3[CH3:1])OCO2,N12CCCC13C=CCC3c1c(cc3c(c1[*])OCO3)C([*])C2,C*|*C,2.784330129623413
[NH2:0][CH:0]1CN2CCCC23C=CC[C:1]3([NH2:1])c2cc3c(cc21)OCO3,[*]C1c2cc3c(cc2C2([*])C4(CCCN4C1)C=CC2)OCO3,N*|N*,6.244691848754883
[CH3:0][CH:0]1CN2CCCC23C=C[CH:1]([CH3:1])C3c2cc3c(cc21)OCO3,O1c2cc3c(cc2OC1)C([*])CN1C2(CCC1)C3C([*])C=C2,*C|*C,2.683936834335327
Cc1cc[c:0]([CH:0]2CN3CCCC34C=CCC4c3cc4c(cc32)O[CH:1]([N:1](C)C)O4)cc1,C1N2CC([*])c3cc4c(cc3C3CC=CC23CC1)OC([*])O4,c1cc(*)ccc1C|CN(C)*,13.99790096282959
N#Cc1ccc2c(c1O)[CH:0]([c:0]1c3c(cc4c1O[CH:1]([N:1]1CCCC1)O4)C1CC=CC14CCCN4CC3)CC2,C123C=CCC1c1cc4c(c([*])c1CCN2CCC3)OC([*])O4,C1CC(*)c2c(O)c(C#N)ccc21|C1CCCN1*,26.499469757080078
C=C[CH2:0][C:0]12CC=CC13CCCN3CCc1cc3c([c:1](-[c:1]4ccccc4)c12)OCO3,N12C3(C([*])(CC=C3)c3c(cc4c(c3[*])OCO4)CC1)CCC2,*CC=C|c1(*)ccccc1,10.599353790283203
COc1c[c:0]([CH:0]2C=CC34CCCN3CCc3cc5c([c:1](-[c:1]6cc(OC)c(OC)c(OC)c6)c3C24)OCO5)ccc1O,[*]C1C=CC23C1c1c(cc4c(c1[*])OCO4)CCN2CCC3,c1(OC)cc(*)ccc1O|c1(OC)c(OC)cc(*)cc1OC,12.975093841552734
CN[C:1](=O)[CH:1]1Oc2cc3c([c:0](-[c:0]4ccc(-c5ccccc5)cc4)c2O1)C1CC=CC12CCCN2CC3,N12CCCC13C=CCC3c1c(cc3c(c1[*])OC([*])O3)CC2,c1(*)ccc(-c2ccccc2)cc1|C(*)(NC)=O,21.026620864868164
Oc1ccc(-c2c[c:0]([C:0]34c5cc6c(cc5CCN5CCCC53C=C[CH:1]4[CH3:1])OCO6)n[nH]2)cc1O,C1CN2C3(C([*])(c4cc5c(cc41)OCO5)C([*])C=C3)CCC2,[nH]1nc(*)cc1-c1cc(O)c(O)cc1|C*,21.32177734375
CN1CCN(CCCNC[CH2:1][CH:1]2Oc3cc4c(cc3O2)[C:0]2([c:0]3ccccc3)CC=CC23CCCN3CC4)CC1,c1c2c(cc3c1CCN1CCCC14C3([*])CC=C4)OC([*])O2,c1cc(*)ccc1|C(CNCC*)CN1CCN(C)CC1,16.197240829467773
CC(C)C(=O)C[CH2:0][CH:0]1C=CC23CCCN2CCc2cc4c(cc2C13)O[CH:1]([CH2:1]C(=O)O)O4,C12C3(C=CC1[*])N(CCC3)CCc1cc3c(cc12)OC([*])O3,C(C)(C(CC*)=O)C|*CC(O)=O,18.267393112182617
N#[C:1][C:1]1=[C:0]([c:0]2c[nH]c3ccccc23)C23CCCN2CCc2cc4c(cc2C3C1)OCO4,C1N2CCc3c(cc4c(c3)OCO4)C3C2(CC1)C([*])=C([*])C3,c1cccc2[nH]cc(*)c12|*C#N,8.655380249023438
CO[C:1](=O)[C:1]1=CC23[CH:0]([CH3:0])CCN2CCc2cc4c(cc2C3C1)OCO4,C1C([*])C23N(CCc4cc5c(cc4C2CC([*])=C3)OCO5)C1,*C|O(C)C(*)=O,7.116617202758789
C[CH2:0][CH:0]1CN2CCc3cc4c(cc3C3C[C:1]([C:1]#N)=CC32C1)OCO4,C123CC([*])CN1CCc1cc4c(cc1C2CC([*])=C3)OCO4,*CC|*C#N,3.8540360927581787
COc1cc[c:1]([CH:1]2Cc3cc4c(cc3C3C[C:0]([C:0]#N)=CC35CCCN52)OCO4)cc1OC,C1CN2C3(C=C([*])CC3c3c(cc4c(c3)OCO4)CC2[*])C1,*C#N|COc1c(OC)cc(*)cc1,8.231046676635742
C[CH2:1][CH:1]1CN2CCCC23C=[C:0]([C:0]#N)CC3c2cc3c(cc21)OCO3,C1=C([*])CC2c3c(cc4c(c3)OCO4)C([*])CN3CCCC123,*C#N|CC*,4.44312047958374
CNCC(O)c1cccc2cc3c([c:0](-[c:0]4c5c(cc6c4OCO6)C4C[C:1]([C:1]#N)=CC46CCCN6CC5)c12)[N+](C)(C)CC3,C1Cc2c(cc3c(c2[*])OCO3)C2CC([*])=CC23CCCN13,c12c(*)c3c(C(O)CNC)cccc3cc1CC[N+]2(C)C|N#C*,25.312305450439453
N#[C:1][C:1]1=CC23CCCN2CCc2cc4c(cc2C3[CH:0]1[CH2:0]N1C(=O)c2cccc3cccc(c23)C1=O)OCO4,C1Oc2c(cc3c(c2)CCN2CCCC24C3C([*])C([*])=C4)O1,O=C1N(C*)C(=O)c2c3c(ccc2)cccc31|*C#N,17.49125862121582
CC[O:0][CH:0]1Oc2cc3c(cc2O1)C1C[C:1]([C:1]#N)=CC12CCCN2CC3,c1c2c(cc3c1OC([*])O3)C1C3(CCCN3CC2)C=C([*])C1,C(C)O*|C(#N)*,5.601369857788086
COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCC(=O)NC(C(=O)OC)[CH:1](C)[C:1]1=CCC2c3cc4c(cc3CCN3CC[CH:0]([CH3:0])C231)OCO4,[*]C1C23N(CC1)CCc1cc4c(cc1C2CC=C3[*])OCO4,C*|O=C(OC)C(C(C)*)NC(=O)CCC(NC(C(=O)OC)Cc1c[nH]c2c1cccc2)=O,32.29267501831055
N#[C:0][C:0]1=CCC2c3cc4c(cc3CCN3C12CC[CH:1]3[NH2:1])OCO4,c1c2c(cc3c1CCN1C4(C([*])=CCC34)CCC1[*])OCO2,*C#N|N*,3.347477912902832
N#[C:1][C:1]1=CCC2c3cc4c(cc3C[CH:0]([C:0](=O)O)N3CCCC231)OCO4,c12c(cc3c(c1)CC([*])N1C4(C([*])=CCC43)CCC1)OCO2,*C(O)=O|*C#N,6.661149024963379
COc1ccc([CH2:0][CH:0]2CN3CCCC34C(CC=[C:1]4[C:1]#N)c3cc4c(cc32)OCO4)cc1,C1N2CC([*])c3c(cc4c(c3)OCO4)C3CC=C([*])C23CC1,c1c(C*)ccc(OC)c1|C(*)#N,10.801946640014648
N#[C:1][C:1]1=CCC2c3cc4c([c:0]([CH2:0]Br)c3CCN3CCCC231)OCO4,c12c(cc3c(c1[*])OCO3)C1C3(CCCN3CC2)C([*])=CC1,BrC*|*C#N,7.523828029632568
N#[C:1][C:1]1=CCC2c3c(cc4c([c:0]3-[c:0]3nc5cc(O)ccc5[nH]3)OCO4)CCN3CCCC231,[*]c1c2c(cc3c1C1CC=C([*])C14N(CC3)CCC4)OCO2,c12[nH]c(*)nc1cc(O)cc2|C(*)#N,13.214521408081055
CC[CH2:1][C:1]12CC=[C:0]([C:0](=O)O)C13CCCN3CCc1cc3c(cc12)OCO3,C1=C([*])C23C([*])(C1)c1cc4c(cc1CCN2CCC3)OCO4,C(O)(=O)*|C(*)CC,11.385790824890137
CC[O:0][CH:0]1Oc2cc3c(cc2O1)C1CC=[C:1]([C:1]#N)C12CCCN2CC3,C1CCC23C(c4cc5c(cc4CCN12)OC([*])O5)CC=C3[*],CCO*|*C#N,7.284908294677734
COc1cc[c:0]([CH:0]2CN3CCc4cc5c(cc4C4CC=CC43[CH:1]2[NH2:1])OCO5)cc1OC,C1=CC23N(CCc4c(cc5c(c4)OCO5)C2C1)CC([*])C3[*],c1(*)ccc(OC)c(OC)c1|*N,9.049695014953613
C[CH2:0][CH:0]1C[CH:1]([CH3:1])C23C=CCC2c2cc4c(cc2CCN13)OCO4,C12CC=CC13N(CCc1c2cc2c(c1)OCO2)C([*])CC3[*],*CC|C*,5.297275543212891
COc1cc[c:0]([CH:0]2CN3CC[CH:1]([CH3:1])C34C=CCC4c3cc4c(cc32)OCO4)cc1Cl,C1([*])CN2C3(C(CC=C3)c3cc4c(cc31)OCO4)C([*])CC2,*c1ccc(OC)c(Cl)c1|C*,14.70789623260498
C[CH2:0][CH:0]1CCN2CCc3c(cc4c([c:1]3[CH2:1]C)OCO4)C3CC=CC132,C123N(CCC1[*])CCc1c([*])c4c(cc1C2CC=C3)OCO4,CC*|C(*)C,7.528493881225586
CC1CC([CH2:0][c:0]2c3c(cc4c2C2CC=CC25N(CC4)CC[CH:1]5[NH2:1])OCO3)=NO1,c12c(cc3c(c1[*])OCO3)CCN1CCC([*])C13C=CCC23,C1(C)ON=C(C*)C1|N*,19.912113189697266
C[CH:0](C)[CH:0]1CCN2CCc3cc4c(cc3[C:1]3([CH3:1])CC=CC123)OCO4,C1C([*])C23N(CCc4c(cc5c(c4)OCO5)C2([*])CC=C3)C1,*C(C)C|C*,4.693063259124756
[CH3:0][CH:0]1C=CC23C1c1cc4c(cc1CCN2CC[CH:1]3[CH3:1])OCO4,C1CN2CCc3c(cc4c(c3)OCO4)C3C2(C=CC3[*])C1[*],*C|*C,3.0861449241638184
C[NH:1][CH:1]1Oc2cc3c(cc2O1)C1CC=CC12[CH:0]([NH2:0])CCN2CC3,[*]C1CCN2CCc3cc4c(cc3C3CC=CC132)OC([*])O4,*N|*NC,6.1669921875
[NH2:0][CH:0]1Cc2cc3c(cc2C2CC=CC24C[CH:1]([CH3:1])CN14)OCO3,C1C([*])N2CC([*])CC23C=CCC3c2cc3c(cc21)OCO3,N*|*C,5.2031073570251465
CC[CH2:0][CH:0]1CN2CCc3cc4c([c:1]([CH3:1])c3C3CC=CC32C1)OCO4,[*]C1CN2CCc3cc4c(c([*])c3C3CC=CC23C1)OCO4,CCC*|*C,7.16651725769043
[CH3:0][CH:0]1C=CC23C[CH:1]([NH2:1])CN2CCc2cc4c(cc2C13)OCO4,C1CN2C3(C(C([*])C=C3)c3cc4c(cc31)OCO4)CC([*])C2,*C|*N,4.6066484451293945
[CH3:0][CH:0]1CN2CCc3cc4c(cc3C3CC=CC32C1)O[CH:1]([O:1]c1ccc2c(c1)c1ccccc1n2COCC(=O)O)O4,C123CC([*])CN1CCc1c(cc4c(c1)OC([*])O4)C2CC=C3,*C|C(OCn1c2ccccc2c2cc(O*)ccc21)C(=O)O,28.541213989257812
[CH3:0][CH:0]1Cc2cc3c(cc2C2CC=CC24CC[CH:1]([NH:1]Cc2ccccc2)N14)OCO3,c1c2c(cc3c1C1C4(N(C([*])C3)C([*])CC4)C=CC1)OCO2,*C|C(N*)c1ccccc1,11.670228004455566
CCOC(=O)C1CCCC[N:1]1[CH:1]1CN2[CH:0]([CH3:0])CCC23C=CCC3c2cc3c(cc21)OCO3,[*]C1N2CC([*])c3cc4c(cc3C3CC=CC23CC1)OCO4,*C|C1(C(=O)OCC)CCCCN1*,21.566104888916016
C[CH2:1][c:1]1c2c(cc3c1OCO3)C1CC=CC13CC[CH:0]([NH2:0])N3CC2,C1C([*])N2CCc3c([*])c4c(cc3C3CC=CC32C1)OCO4,*N|C(C)*,7.866823673248291
[CH3:0][c:0]1c2c(cc3c1C1CC=CC14CC[CH:1]([N:1](C)C)N4CC3)OCO2,N12CCc3c(c([*])c4c(c3)OCO4)C3C1(CCC2[*])C=CC3,C*|N(C)(*)C,9.101190567016602
C1=CC23CC[CH:1]([CH3:1])N2CCc2cc4c(cc2[C:0]3([c:0]2ccccc2)C1)OCO4,C1CC23N(CCc4c(cc5c(c4)OCO5)C2([*])CC=C3)C1[*],c1cccc(*)c1|C*,7.325068473815918
[CH3:0][CH:0]1C=CC23CC[CH:1]([NH2:1])N2CCc2cc4c(cc2C13)OCO4,c12cc3c(cc1CCN1C4(C=CC([*])C24)CCC1[*])OCO3,*C|*N,4.531538486480713
C[NH:0][CH:0]1Oc2cc3c(cc2O1)C1CC=CC12CC[CH:1]([NH:1]C)N2CC3,[*]C1Oc2c(cc3c(c2)C2CC=CC24N(CC3)C([*])CC4)O1,CN*|CN*,5.437256336212158
COc1cc([N+](=O)[O-])c[c:1]([CH:1]2c3cc4c(cc3C3CC=CC35CCCN5[CH:0]2[c:0]2cc(OC)c(OC)c(OC)c2)OCO4)c1,[*]C1C([*])c2c(cc3c(c2)OCO3)C2CC=CC23CCCN31,c1(*)cc(OC)c(OC)c(OC)c1|c1c(OC)cc(*)cc1[N+]([O-])=O,18.110198974609375
[CH3:0][c:0]1c2c(cc3c1OCO3)C1CC=CC13CCCN3[CH:1]([CH3:1])C2,C1CCC23C(c4c(c([*])c5c(c4)OCO5)CC([*])N12)CC=C3,*C|*C,4.905849933624268
COc1cc2no[c:1](-[c:1]3c4c(cc5c3C3CC=CC36CCCN6[CH:0]([CH3:0])C5)OCO4)c2cc1OC,C1=CC23N(CCC2)C([*])Cc2c(c([*])c4c(c2)OCO4)C3C1,C*|c1c2noc(*)c2cc(OC)c1OC,22.999996185302734
C=C[CH2:0][C:0]12CC=CC13CCCN3[CH:1]([CH2:1]CO)Cc1cc3c(cc12)OCO3,c12c(cc3c(c1)C1([*])CC=CC14N(C([*])C3)CCC4)OCO2,*CC=C|C(O)C*,6.8454437255859375
[CH3:0][CH:0]1Cc2cc3c(cc2C2C4(C=C[CH:1]2[c:1]2ccccc2)CCCN14)OCO3,[*]C1Cc2c(cc3c(c2)OCO3)C2C([*])C=CC23CCCN13,C*|*c1ccccc1,7.862418174743652
C=C[CH2:1][CH:1]1Oc2cc3c(cc2O1)C1CC=CC12CCCN2[CH:0]([NH2:0])C3,O1c2c(cc3c(c2)CC([*])N2CCCC24C=CCC34)OC1[*],N*|*CC=C,7.595010757446289
CN1C2=COC13CC31C=CC(=O)C=C1[C:0](CO)([c:0]1c3c(cc4c1C1CC=CC15CCCN5C[CH:1]4[CH3:1])OCO3)C[N+]2(C)C,N12CCCC13C=CCC3c1c(cc3c(c1[*])OCO3)C([*])C2,C1(CO)(*)C2=CC(=O)C=CC23CC3(N3C)OC=C3[N+](C)(C)C1|C*,49.858665466308594
C=C[CH2:1][C:1]12CC=CC13CCCN3C[CH:0]([CH3:0])c1cc3c(cc12)OCO3,[*]C1c2cc3c(cc2C2([*])C4(CCCN4C1)C=CC2)OCO3,*C|C(C*)=C,7.6248321533203125
