SMILES,Scaffold,R-groups,NLL
Cc1c(OC[C:0](C)(O)[CH2:0]O)ccc(Cl)c1Cl,OC[*],c1(Cl)c(Cl)c(C)c(OCC(O)(*)C)cc1,17.374486923217773
CC(C)(C)OC(=O)Nc1c(F)cccc1CNC(=O)NS(=O)(=O)Oc1cc(F)ccc1C1=NCCCC(=O)N1C1(CNC(=O)NC[CH2:0][CH2:0]O)CCNC1=S,OC[*],C1(=O)N(C2(CNC(NCC*)=O)CCNC2=S)C(c2c(OS(=O)(=O)NC(NCc3c(NC(=O)OC(C)(C)C)c(F)ccc3)=O)cc(F)cc2)=NCCC1,64.19625091552734
Cc1c(OCC(O)(CNS(=O)(=O)Cc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])ON=Cc2c(C)c([N+](=O)[O-])cc([N+](=O)[O-])c2Cl)cccc1C12SCCN(C[CH2:0][CH2:0]O)C13NCCCC23,OC[*],S1CCN(CC*)C23NCCCC2C13c1c(C)c(OCC(ON=Cc2c(Cl)c([N+](=O)[O-])cc([N+](=O)[O-])c2C)(O)CNS(Cc2c([N+]([O-])=O)cc([N+]([O-])=O)cc2[N+](=O)[O-])(=O)=O)ccc1,70.90497589111328
O=[N+]([O-])c1cc([O:0][CH2:0]O)c(C(F)(F)F)c(N2CCCCC2)c1,OC[*],C(F)(c1c(O*)cc([N+](=O)[O-])cc1N1CCCCC1)(F)F,20.654163360595703
N#CCc1cccc(COc2cc3c(c4c2CCCC4)N(CCCCl)CC[C:0](O)([CH2:0]O)C3)c1,OC[*],C1C(O)(*)CCN(CCCCl)c2c1cc(OCc1cc(CC#N)ccc1)c1c2CCCC1,48.561256408691406
CC(=O)NCC(C)(C)c1c(OCc2c(Cl)cccc2Cl)cc([O:0][CH2:0]O)c(OCc2cc([N+](=O)[O-])cc([N+](=O)[O-])c2N2CCN(C)CC2)c1F,OC[*],C(NCC(c1c(OCc2c(Cl)cccc2Cl)cc(O*)c(OCc2cc([N+]([O-])=O)cc([N+](=O)[O-])c2N2CCN(C)CC2)c1F)(C)C)(=O)C,46.07600021362305
CSCCC1(O)CCCN1C1CC[N+:0]([CH2:0]O)(Cc2c(F)c(F)c(F)c(F)c2F)CC1,OC[*],C1[N+](*)(Cc2c(F)c(F)c(F)c(F)c2F)CCC(N2CCCC2(O)CCSC)C1,33.2472038269043
O=C(C1CCCN1CC[O:0][CH2:0]O)N1CCN(c2cc(C(F)(F)F)cc(F)c2[N+](=O)[O-])CC1,OC[*],C(CO*)N1C(C(=O)N2CCN(c3c([N+]([O-])=O)c(F)cc(C(F)(F)F)c3)CC2)CCC1,30.88650131225586
CS(=O)(=O)N1CCCC1C[NH:0][CH2:0]O,OC[*],N(CC1N(S(=O)(=O)C)CCC1)*,20.76859474182129
COc1cc(C(F)(F)F)cc([O:0][CH2:0]O)c1OC1(C)CN2CCC1CC2(C)C,OC[*],C(F)(F)(c1cc(O*)c(OC2(C)CN3CCC2CC3(C)C)c(OC)c1)F,30.307254791259766
Cc1c(Cl)c(Cl)cc(CN2C(=O)NOC23CCCCC3)c1[O:0][CH2:0]O,OC[*],c1(O*)c(C)c(Cl)c(Cl)cc1CN1C2(ONC1=O)CCCCC2,31.58864402770996
O=C1c2ccccc2C(=O)N1C[CH2:0][CH2:0]O,OC[*],C(*)CN1C(=O)c2c(cccc2)C1=O,11.284074783325195
CC[O:0][CH2:0]O,OC[*],O(CC)*,9.39865779876709
CC1(C)CCCN1CCCC(O)(c1ccc(F)c(F)c1)c1ccc(C2(O)CN([S:0](=O)(=O)[CH2:0]O)N=C2c2cccc(OCC(=O)N3CCCC3C(=O)O)c2OC2=C(F)C=C(F)C(NS(=O)(=O)NCc3c(Cl)cccc3Cl)CNCOC2=O)c(F)c1,OC[*],C1N(S(=O)(=O)*)N=C(c2c(Oc3c(OCNCC(NS(NCc4c(Cl)cccc4Cl)(=O)=O)c(F)cc3F)=O)c(OCC(N3CCCC3C(=O)O)=O)ccc2)C1(O)c1c(F)cc(C(CCCN2CCCC2(C)C)(O)c2cc(F)c(F)cc2)cc1,86.97917938232422
O=C(COC(=O)c1cc(Cl)ccc1C(=O)O)NCC=CCOc1ccccc1N(CCCc1ccc(F)cc1F)S(=O)(=O)N1CCC(C2(NC(=O)CO[C:0]3([CH2:0]O)CCCCC3)C(=O)NC2=O)CC1,OC[*],C1(NC(COC2(*)CCCCC2)=O)(C2CCN(S(=O)(N(CCCc3c(F)cc(F)cc3)c3c(OCC=CCNC(COC(=O)c4cc(Cl)ccc4C(O)=O)=O)cccc3)=O)CC2)C(=O)NC1=O,71.27691650390625
C[C:0](C)(O)[CH2:0]O,OC[*],C(*)(O)(C)C,11.994965553283691
O[CH2:0][O:0]c1c(CC2CCN3CCC2C3)cc(OCc2cccc(CCNCc3c(Cl)cc(Cl)c(Cl)c3Cl)c2)c(OCc2cccc(Cl)c2Cl)c1Cc1cccc(Cl)c1F,OC[*],C1CC(Cc2c(O*)c(Cc3c(F)c(Cl)ccc3)c(OCc3c(Cl)c(Cl)ccc3)c(OCc3cc(CCNCc4c(Cl)c(Cl)c(Cl)cc4Cl)ccc3)c2)C2CCN1C2,49.67146682739258
COc1cccc(C(O)(COc2ccccc2C(=O)N2CC[C:0](O)([CH2:0]O)CC2)CN2CCOCC2)c1OC,OC[*],c1(C(N2CCC(*)(O)CC2)=O)c(OCC(CN2CCOCC2)(O)c2c(OC)c(OC)ccc2)cccc1,26.73728370666504
COc1cc(NC2C(OCc3cc(CN4CCCC4=O)c(OCC=CNC(=O)CCl)c([N+](=O)[O-])c3)CSC2NC(=O)OCc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c(OC)c([O:0][CH2:0]O)c1OC,OC[*],COc1c(O*)c(OC)c(OC)cc1NC1C(OCc2cc(CN3CCCC3=O)c(OCC=CNC(=O)CCl)c([N+]([O-])=O)c2)CSC1NC(=O)OCc1ccc([N+](=O)[O-])cc1[N+]([O-])=O,59.94490432739258
O=C1CNCC12CCN(Cc1c([O:0][CH2:0]O)ccc(C(F)(F)F)c1Cl)CC2,OC[*],N1(Cc2c(Cl)c(C(F)(F)F)ccc2O*)CCC2(CNCC2=O)CC1,23.33226203918457
COc1ccccc1CC(C)(C)Nc1cc(OC(F)(F)F)ccc1NC(=O)c1cc(Cl)cc([C:0](O)([CH2:0]O)C(F)F)c1,OC[*],C(F)(F)C(*)(O)c1cc(C(Nc2c(NC(Cc3c(OC)cccc3)(C)C)cc(OC(F)(F)F)cc2)=O)cc(Cl)c1,44.726036071777344
CCN1CCC([CH2:0][CH2:0]O)(N2CCCS2(=O)=O)CC1,OC[*],CCN1CCC(C*)(N2CCCS2(=O)=O)CC1,20.203676223754883
Cc1c(Cl)c(Cl)c(NCc2cc(C(=O)OCCN3CCCC3)cc([O:0][CH2:0]O)c2OC(=O)CN2C(C)CCC2C)c(Cl)c1Cl,OC[*],C(c1cc(O*)c(OC(CN2C(C)CCC2C)=O)c(CNc2c(Cl)c(Cl)c(C)c(Cl)c2Cl)c1)(=O)OCCN1CCCC1,50.94313049316406
O=C(COc1cccc(OCc2ccccc2)c1C(=O)OCc1ccccc1[N+](=O)[O-])NNC(=O)Nc1c(OCC(F)(F)F)c[c:0]([CH2:0]O)cc1[N+](=O)[O-],OC[*],c1cc(OCC(=O)NNC(Nc2c(OCC(F)(F)F)cc(*)cc2[N+]([O-])=O)=O)c(C(=O)OCc2c([N+](=O)[O-])cccc2)c(OCc2ccccc2)c1,38.51853942871094
O=C1CCCN1CCOc1cc(Cl)cc(Cl)c1COc1c(Cl)cc([C:0](O)([CH2:0]O)c2ccc(Cl)cc2Cl)cc1Cl,OC[*],C(*)(O)(c1cc(Cl)c(OCc2c(Cl)cc(Cl)cc2OCCN2CCCC2=O)c(Cl)c1)c1c(Cl)cc(Cl)cc1,37.33025360107422
CC(=O)NCCCN1C(C)CCCC1C[O:0][CH2:0]O,OC[*],CC(NCCCN1C(C)CCCC1CO*)=O,20.715360641479492
O=C(COc1c(Cl)cc(Cl)cc1[O:0][CH2:0]O)Nc1ccc(Cl)c(C(F)(F)F)c1F,OC[*],c1c(O*)c(OCC(Nc2ccc(Cl)c(C(F)(F)F)c2F)=O)c(Cl)cc1Cl,24.741857528686523
COc1cc(C[N+](C)(O)CCCCC2=C([N+](=O)[O-])C=Cc3ccccc3C2(C(=O)OCc2ccccc2)c2ccccc2)c(OCc2c(Cl)ccc(NC(=O)C(C)(C)O)c2F)cc1OCC1Cc2c(cc(F)cc2[O:0][CH2:0]O)CN1C(=O)N1CCCC1,OC[*],C1CCCN1C(=O)N1Cc2c(c(O*)cc(F)c2)CC1COc1c(OC)cc(C[N+](CCCCc2c(C(=O)OCc3ccccc3)(c3ccccc3)c3ccccc3ccc2[N+](=O)[O-])(C)O)c(OCc2c(Cl)ccc(NC(C(C)(C)O)=O)c2F)c1,74.65721893310547
NC1CCC(=O)C1[NH:0][CH2:0]O,OC[*],N(C1C(=O)CCC1N)*,21.019359588623047
C[C:0](O)([CH2:0]O)CNC(=O)c1c(OS(C)(=O)=O)ccc(NC(=O)c2cccc([N+](=O)[O-])c2[N+](=O)[O-])c1[N+](=O)[O-],OC[*],c1(OS(=O)(=O)C)c(C(=O)NCC(*)(C)O)c([N+](=O)[O-])c(NC(=O)c2cccc([N+](=O)[O-])c2[N+](=O)[O-])cc1,38.257564544677734
O=S(=O)(c1cc(F)ccc1F)N1CC[C:0](O)([CH2:0]O)CC1,OC[*],C1N(S(=O)(=O)c2c(F)ccc(F)c2)CCC(*)(O)C1,17.159122467041016
O[CH2:0][C:0](Cl)(Cl)Cl,OC[*],ClC(Cl)(Cl)*,9.946005821228027
C[C:0](O)([CH2:0]O)CNC(=O)c1ccc(C(F)(F)F)c([N+](=O)[O-])c1OCc1c(Cl)cc(Cl)cc1Cl,OC[*],FC(c1ccc(C(NCC(*)(O)C)=O)c(OCc2c(Cl)cc(Cl)cc2Cl)c1[N+]([O-])=O)(F)F,29.091760635375977
COc1cccc(CC(CN2c3cc(OCC(=O)O)ccc3CCC2CNc2cccc3cccc(OC)c23)N(C)[S:0](=O)(=O)[CH2:0]O)c1OC,OC[*],CN(S(=O)(=O)*)C(Cc1c(OC)c(OC)ccc1)CN1C(CNc2c3c(cccc3OC)ccc2)CCc2c1cc(OCC(=O)O)cc2,50.62325668334961
CC(C)(C)C(=O)NCCOc1c(OCc2ccc(C(F)(F)F)cc2)ccc([O:0][CH2:0]O)c1[N+](=O)[O-],OC[*],CC(C(=O)NCCOc1c(OCc2ccc(C(F)(F)F)cc2)ccc(O*)c1[N+]([O-])=O)(C)C,29.804542541503906
O=[N+]([O-])c1ccc(CNC2Cc3c(F)cccc3CN2c2cc([O:0][CH2:0]O)cc(C(F)(F)F)c2[N+](=O)[O-])c(OCCCN2CCNCC2Cc2cccc(F)c2Cl)c1,OC[*],FC(F)(F)c1cc(O*)cc(N2C(NCc3c(OCCCN4CCNCC4Cc4c(Cl)c(F)ccc4)cc([N+](=O)[O-])cc3)Cc3c(cccc3F)C2)c1[N+]([O-])=O,55.590091705322266
COc1cc(OC(=O)Nc2ccccc2[N+](=O)[O-])ccc1OCCNCc1c(NC(=O)c2ccc(OC)c(OC)c2OC)c(Cl)c[c:0]([CH2:0]O)c1OS(=O)(=O)O,OC[*],C(CNCc1c(OS(=O)(O)=O)c(*)cc(Cl)c1NC(c1c(OC)c(OC)c(OC)cc1)=O)Oc1c(OC)cc(OC(Nc2ccccc2[N+](=O)[O-])=O)cc1,56.35563278198242
COC(=O)c1cc([O:0][CH2:0]O)ccc1NNC(=O)c1ccccc1OS(=O)(=O)c1c([N+](=O)[O-])cccc1[N+](=O)[O-],OC[*],O=C(NNc1c(C(OC)=O)cc(O*)cc1)c1c(OS(c2c([N+]([O-])=O)cccc2[N+]([O-])=O)(=O)=O)cccc1,36.40181350708008
O=CN=C(NCCc1c([N+](=O)[O-])cc(Cc2cc(F)c(OC(=S)Nc3cccc([N+](=O)[O-])c3C(=O)NCc3ccc(F)c(F)c3)c(F)c2F)c(F)c1F)c1cc[c:0]([CH2:0]O)cc1,OC[*],O=CN=C(c1ccc(*)cc1)NCCc1c(F)c(F)c(Cc2cc(F)c(OC(=S)Nc3cccc([N+]([O-])=O)c3C(=O)NCc3cc(F)c(F)cc3)c(F)c2F)cc1[N+](=O)[O-],70.50135040283203
O=[C:0]([CH2:0]O)NCC1(Oc2ccc(F)c(F)c2)CN(C(=O)c2c(Cl)ccc(Cl)c2Cl)c2ccccc2NC1=O,OC[*],c1c(OC2(CNC(*)=O)CN(C(c3c(Cl)c(Cl)ccc3Cl)=O)c3ccccc3NC2=O)cc(F)c(F)c1,34.46256637573242
CN(CC[O:0][CH2:0]O)C(=O)NCCC#N,OC[*],C(CN(C)C(=O)NCCC#N)O*,23.347280502319336
COc1c(CC=C(C)NNc2c(Cl)cc([N+](=O)[O-])cc2[N+](=O)[O-])c([O:0][CH2:0]O)cc2c1C(O)CN(CCCCc1ccc(OC(C)(C)C(=O)O)cc1C)C2=O,OC[*],C(CCN1C(=O)c2cc(O*)c(CC=C(NNc3c(Cl)cc([N+](=O)[O-])cc3[N+]([O-])=O)C)c(OC)c2C(O)C1)Cc1c(C)cc(OC(C)(C(=O)O)C)cc1,63.24789047241211
COc1c(OC(=O)c2ccc(Cl)cc2Cl)ccc(COc2c(C3=NN(C[CH2:0][CH2:0]O)CC4SCCN34)c(OCc3c([N+](=O)[O-])ccc(C(F)(F)F)c3OC(F)(F)F)c3c(Cl)c(Cl)c(Cl)c(Cl)c3c2OC)c1OC1CCCCC1,OC[*],*CCN1N=C(c2c(OCc3c(OC(F)(F)F)c(C(F)(F)F)ccc3[N+](=O)[O-])c3c(Cl)c(Cl)c(Cl)c(Cl)c3c(OC)c2OCc2ccc(OC(=O)c3c(Cl)cc(Cl)cc3)c(OC)c2OC2CCCCC2)N2CCSC2C1,79.05001831054688
O=[N+]([O-])c1cccc([O:0][CH2:0]O)c1N1CCCCCC1c1cc([N+](=O)[O-])c(O)c2c([N+](=O)[O-])cccc12,OC[*],N1(c2c(O*)cccc2[N+]([O-])=O)CCCCCC1c1cc([N+]([O-])=O)c(O)c2c1cccc2[N+](=O)[O-],36.92062759399414
CCCCN1CCCN1CCC[N:0]([CH2:0]O)S(=O)(=O)N1CCC(Cc2cc(OC)c(OC)c(OC)c2)CC1,OC[*],C1CN(S(=O)(N(CCCN2CCCN2CCCC)*)=O)CCC1Cc2cc(OC)c(OC)c(OC)c2,40.03163146972656
O=[N+]([O-])c1cc(F)c(F)cc1OC1C2CC1[N:0]([CH2:0]O)C2,OC[*],Fc1cc(OC2C3CC2N(*)C3)c([N+]([O-])=O)cc1F,30.421661376953125
C[C:0](O)([CH2:0]O)C(=O)N1CC2CCC1CC2,OC[*],C1C2CN(C(C(O)(*)C)=O)C(CC2)C1,21.67255210876465
O=C([CH2:0][CH2:0]O)NNNC(=O)COc1c(Cl)c([N+](=O)[O-])cc([N+](=O)[O-])c1Cl,OC[*],c1(OCC(=O)NNNC(=O)C*)c(Cl)c([N+](=O)[O-])cc([N+]([O-])=O)c1Cl,27.009872436523438
O[CH2:0][O:0]c1cc(Cl)c(Cl)c(Cl)c1Cl,OC[*],c1c(O*)c(Cl)c(Cl)c(Cl)c1Cl,11.020736694335938
CC(O)([CH2:0][CH2:0]O)COc1ccc2c(c1)CN(C1CC(C(=O)O)Cc3cc(OCC(=O)O)c(OCc4ccc(C(F)(F)F)c(C(F)(F)F)c4)cc31)C1CCC(=O)N2OCCOc2cc(Cl)c(Cl)cc2C(=O)N1,OC[*],C1C(N2Cc3c(ccc(OCC(C*)(O)C)c3)N3C(CCC2NC(=O)c4cc(Cl)c(Cl)cc4OCCO3)=O)c2c(cc(OCC(=O)O)c(OCc3cc(C(F)(F)F)c(C(F)(F)F)cc3)c2)CC1C(=O)O,71.72645568847656
CCOc1c(F)cccc1N1CCN(c2cccc(F)c2OC[C:0](C)(O)[CH2:0]O)CC1,OC[*],*C(C)(O)COc1c(N2CCN(c3c(OCC)c(F)ccc3)CC2)cccc1F,29.255651473999023
O=C(O)CN1Cc2c(Cl)c(F)cc(F)c2CC12CCN(C[CH2:0][CH2:0]O)CC2,OC[*],*CCN1CCC2(Cc3c(c(Cl)c(F)cc3F)CN2CC(O)=O)CC1,29.374921798706055
O=[C:0]([CH2:0]O)N1CCC(Oc2cc(C(F)(F)F)ccc2[N+](=O)[O-])C1,OC[*],O=[N+]([O-])c1c(OC2CCN(C(=O)*)C2)cc(C(F)(F)F)cc1,26.138431549072266
C[CH:0]([CH2:0]O)C(=O)OCC(Cl)(Cl)Cl,OC[*],C(C(OCC(Cl)(Cl)Cl)=O)(C)*,15.817625045776367
CC(C)(O)CCc1cc(COc2cc(N3C(=O)CNC3=O)[c:0]([CH2:0]O)cc2F)c2c(c1CC(=O)O)CCCC2=O,OC[*],c1(*)cc(F)c(OCc2c3c(c(CC(O)=O)c(CCC(O)(C)C)c2)CCCC3=O)cc1N1C(=O)NCC1=O,47.95455551147461
CCOC(=O)C1CSCCN1Cc1cc(F)cc(Cl)c1COCCOc1cc([O:0][CH2:0]O)c([N+](=O)[O-])c(F)c1[N+](=O)[O-],OC[*],C(COc1cc(O*)c([N+](=O)[O-])c(F)c1[N+]([O-])=O)OCc1c(Cl)cc(F)cc1CN1CCSCC1C(=O)OCC,49.565181732177734
O=C(CCCCSCCNc1cc(Cl)c([CH2:0][CH2:0]O)c(F)c1F)Nc1cc(Cl)c(OCc2cc(C(F)(F)F)ccc2[N+](=O)[O-])cc1[N+](=O)[O-],OC[*],c1c(Cl)c(C*)c(F)c(F)c1NCCSCCCCC(=O)Nc1cc(Cl)c(OCc2cc(C(F)(F)F)ccc2[N+](=O)[O-])cc1[N+]([O-])=O,43.390594482421875
O[CH2:0][C:0](O)(CN1CCC(F)(F)CC1)c1ccc(Cl)c(Cl)c1,OC[*],C1(F)(F)CCN(CC(O)(*)c2ccc(Cl)c(Cl)c2)CC1,20.942638397216797
Cc1ccc(OCCN2C(=O)c3ccccc3C2=O)c(C)c1[O:0][CH2:0]O,OC[*],c1c(C)c(O*)c(C)c(OCCN2C(=O)c3c(cccc3)C2=O)c1,21.83870506286621
COc1cc(C(=O)NC[C:0](O)([CH2:0]O)Cc2ccccc2CN=[N+]=[N-])cc(OC)c1OC,OC[*],C(*)(CNC(c1cc(OC)c(OC)c(OC)c1)=O)(Cc1c(CN=[N+]=[N-])cccc1)O,33.4326286315918
O[CH2:0][NH:0]c1cc(C(F)(F)F)cc(Cl)c1OCc1ccc(F)c(F)c1,OC[*],N(c1c(OCc2ccc(F)c(F)c2)c(Cl)cc(C(F)(F)F)c1)*,21.2059326171875
O=C(N[CH:0]([CH2:0]O)C(=O)O)c1c(Cl)cccc1Cl,OC[*],O=C(C(NC(c1c(Cl)cccc1Cl)=O)*)O,16.620359420776367
CCCNC(=O)Nc1cc(Cl)c(C2CC2)nc1NCC(C)(O)COc1c(CN2C(C)CNS2(=O)=O)c(NC(=O)NN[C:0]2([CH2:0]O)C(=O)NNC2=O)cc2ccccc12,OC[*],c1(NC(=O)NNC2(*)C(=O)NNC2=O)cc2ccccc2c(OCC(O)(C)CNc2c(NC(NCCC)=O)cc(Cl)c(C3CC3)n2)c1CN1S(=O)(=O)NCC1C,80.52568817138672
C[C:0](O)([CH2:0]O)C(=O)NC(=O)c1c(Cl)cc(SCC(=O)N2CCCC2C(=O)O)cc1Cl,OC[*],C(C(*)(C)O)(=O)NC(c1c(Cl)cc(SCC(N2CCCC2C(=O)O)=O)cc1Cl)=O,34.70647048950195
Nc1cc(C(=O)O)cc(C([CH2:0][CH2:0]O)(NC(=O)OCc2c([N+](=O)[O-])ccc([N+](=O)[O-])c2[N+](=O)[O-])c2scc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c2OCC2=C(C(=O)O)N3CCC3C2SCc2cccc(OCC(=O)O)c2O)c1,OC[*],*CC(NC(OCc1c([N+]([O-])=O)ccc([N+]([O-])=O)c1[N+](=O)[O-])=O)(c1scc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1OCC1=C(C(=O)O)N2C(CC2)C1SCc1c(O)c(OCC(=O)O)ccc1)c1cc(N)cc(C(=O)O)c1,95.29238891601562
COc1cc(OCC(=O)O)ccc1N[C:0](=O)[CH2:0]O,OC[*],N(c1c(OC)cc(OCC(O)=O)cc1)C(=O)*,17.597917556762695
COc1cc(COC(=O)COc2cccc(CC(C)NCC(=O)Nc3c([O:0][CH2:0]O)cc(F)c(F)c3[N+](=O)[O-])c2Cl)cc(OCC(=O)O)c1OCc1ccccc1,OC[*],CC(NCC(Nc1c(O*)cc(F)c(F)c1[N+](=O)[O-])=O)Cc1c(Cl)c(OCC(OCc2cc(OCC(=O)O)c(OCc4ccccc4)c(OC)c2)=O)ccc1,52.48602294921875
COc1ccc([CH2:0][CH2:0]O)cc1OCCCl,OC[*],c1(OCCCl)c(OC)ccc(C*)c1,21.929170608520508
N[C:0](=O)[CH2:0]O,OC[*],C(*)(N)=O,11.065069198608398
O=C(COc1ccc[c:0]([CH2:0]O)c1)OCc1ccccc1C(F)(F)F,OC[*],c1c(OCC(OCc2c(C(F)(F)F)cccc2)=O)cc(*)cc1,23.98053550720215
COc1cc(OC)c(C(=O)NNc2c(Cl)ccc(SCCC(=O)NCc3scc([N+](=O)[O-])c3[N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1COc1cc([O:0][CH2:0]O)cc(OC)c1NCC(=O)NCCN1CCCC1c1cc(N2CC3CC2CN3C)c(F)cc1[N+](=O)[O-],OC[*],C(Nc1c(OC)cc(O*)cc1OCc1c(OC)cc(OC)c(C(=O)NNc2c(Cl)ccc(SCCC(NCc3scc([N+](=O)[O-])c3[N+]([O-])=O)=O)c2[N+]([O-])=O)c1[N+]([O-])=O)C(NCCN1CCCC1c1cc(N2CC3N(C)CC2C3)c(F)cc1[N+](=O)[O-])=O,89.61980438232422
O=C(O)c1cc(Cl)ccc1[O:0][CH2:0]O,OC[*],OC(=O)c1c(O*)ccc(Cl)c1,13.225565910339355
C[C:0](O)([CH2:0]O)c1cccc(NC(=O)Nc2c(F)c(F)c(F)c(F)c2F)c1F,OC[*],CC(*)(O)c1c(F)c(NC(Nc2c(F)c(F)c(F)c(F)c2F)=O)ccc1,23.613975524902344
CC(C)(O)C1CCN(c2c(OC[C:0](O)([CH2:0]O)C(O)(CNc3c(Cl)cc(C(F)(F)F)cc3Cl)CC(F)(F)F)cccc2-c2ccc(Cl)cc2Cl)CC1,OC[*],c1(OCC(O)(*)C(O)(CNc2c(Cl)cc(C(F)(F)F)cc2Cl)CC(F)(F)F)c(N2CCC(C(O)(C)C)CC2)c(-c2c(Cl)cc(Cl)cc2)ccc1,48.40744400024414
Cc1c(Cl)c(CNC[CH2:0][CH2:0]O)cc(OCC(C)(C)O)c1N1C(=O)C2(CNS1(=O)=O)Cc1ccc(F)cc1CO2,OC[*],*CCNCc1c(Cl)c(C)c(N2S(=O)(=O)NCC3(Cc4c(cc(F)cc4)CO3)C2=O)c(OCC(O)(C)C)c1,43.27392578125
Cc1cc(CN2CCCCC2)ccc1Oc1cc(C)c([O:0][CH2:0]O)c(C)c1[N+](=O)[O-],OC[*],N1(Cc2ccc(Oc3cc(C)c(O*)c(C)c3[N+](=O)[O-])c(C)c2)CCCCC1,31.551179885864258
O=S(=O)([NH:0][CH2:0]O)Nc1ccccc1C(F)(Cl)Cl,OC[*],N(S(=O)(=O)Nc1c(C(Cl)(Cl)F)cccc1)*,21.586347579956055
O=C(O)c1cc2cc(Cl)cc([N+](=O)[O-])c2n1C[CH2:0][CH2:0]O,OC[*],C(Cn1c2c([N+]([O-])=O)cc(Cl)cc2cc1C(O)=O)*,26.22908592224121
CO[C:0](=O)[CH2:0]O,OC[*],O(C)C(=O)*,13.087126731872559
COc1cccc(C(=O)N2CCC([NH:0][CH2:0]O)C2=O)c1OC,OC[*],C(c1c(OC)c(OC)ccc1)(N1CCC(N*)C1=O)=O,24.571144104003906
CCSSCCNCCOC(=O)c1c2c(c(OCc3ccc(Cc4cccc(Cl)c4Cl)c(O[C:0](C)([CH2:0]O)C(=O)O)c3)c([N+](=O)[O-])c1[N+](=O)[O-])CCC2,OC[*],c1(OCc2cc(OC(C)(C(O)=O)*)c(Cc3c(Cl)c(Cl)ccc3)cc2)c2c(c(C(=O)OCCNCCSSCC)c([N+](=O)[O-])c1[N+](=O)[O-])CCC2,60.03514099121094
COc1cc(SCCc2ccc([N+](=O)[O-])cc2S(=O)(=O)NC(=O)c2ccc(CSCCNC(=O)[CH2:0][CH2:0]O)c(CNC(=O)Cc3ccc(Cl)c(Cl)c3)c2)c(Cl)cc1CCCC(=O)O,OC[*],O=C(C*)NCCSCc1c(CNC(Cc2cc(Cl)c(Cl)cc2)=O)cc(C(NS(=O)(c2cc([N+](=O)[O-])ccc2CCSc2cc(OC)c(CCCC(=O)O)cc2Cl)=O)=O)cc1,59.66255187988281
O=C(NNC(=S)NCC[O:0][CH2:0]O)c1ccc(OCCCNc2c([N+](=O)[O-])ccc3cc(Cl)cc(Cl)c23)c([N+](=O)[O-])c1,OC[*],c1c(C(=O)NNC(NCCO*)=S)cc([N+](=O)[O-])c(OCCCNc2c3c(cc(Cl)cc3Cl)ccc2[N+]([O-])=O)c1,31.852622985839844
CC(=O)OCC1C([O:0][CH2:0]O)CCN1c1c(C(=O)OCCN(C)C(=O)c2c(Cl)cc(Cl)cc2Cl)cccc1[N+](=O)[O-],OC[*],c1([N+]([O-])=O)c(N2CCC(O*)C2COC(C)=O)c(C(OCCN(C(=O)c2c(Cl)cc(Cl)cc2Cl)C)=O)ccc1,47.98367691040039
CCCCNc1cc([O:0][CH2:0]O)cc(OCc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c1[N+](=O)[O-],OC[*],c1([N+](=O)[O-])c(NCCCC)cc(O*)cc1OCc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],27.690204620361328
O=C(NC1C(=O)N(C2CCC[CH:0]2[CH2:0]O)c2ccccc21)OCc1ccc([N+](=O)[O-])cc1,OC[*],C1(N2C(=O)C(NC(OCc3ccc([N+]([O-])=O)cc3)=O)c3ccccc32)CCCC1*,29.856355667114258
CN1CCN(C2CC(Oc3ccc([N+](=O)[O-])c(N(Cc4c([N+](=O)[O-])ccc(C(F)(F)F)c4F)C(=O)c4c(F)ccc(Cc5c(F)c(F)c(F)c(F)c5Cl)c4[O:0][CH2:0]O)c3)C2)CC1,OC[*],C(N(C(c1c(O*)c(Cc2c(Cl)c(F)c(F)c(F)c2F)ccc1F)=O)c1cc(OC2CC(N3CCN(C)CC3)C2)ccc1[N+](=O)[O-])c1c(F)c(C(F)(F)F)ccc1[N+]([O-])=O,57.29835891723633
NNC(=O)CNC(=O)C1(NC(=O)C[O:0][CH2:0]O)CNCc2ccccc2C1,OC[*],O(CC(=O)NC1(C(NCC(NN)=O)=O)Cc2c(cccc2)CNC1)*,34.929832458496094
CCN1CCN(C(=O)c2cc(OC3C[N:0]([CH2:0]O)C3)c3nc(C(F)(F)F)cc(C(F)(F)F)c3c2)C(N)C1=O,OC[*],c1c(OC2CN(*)C2)c2c(cc1C(=O)N1CCN(CC)C(=O)C1N)c(C(F)(F)F)cc(C(F)(F)F)n2,35.087562561035156
O=C(O)CCC1=CC2=C(Cl)CCC1(NC(=O)COc1c(O)[c:0]([CH2:0]O)c(Cl)c(Cl)c1Cl)O2,OC[*],*c1c(Cl)c(Cl)c(Cl)c(OCC(NC24CCc(Cl)c(O4)cc2CCC(O)=O)=O)c1O,51.49820327758789
