SMILES,Warheads,Linker,NLL
O=c1ccc(-c2ccoc2)c(C(NCCc2cncc(O)c2)C2CC3CCC2C32CC2)[nH]1,c1ncc(*)cc1O|c1(*)ccoc1,N(CC[*])C(C1C2C3(CC3)C(CC2)C1)c1[nH]c(=O)ccc1[*],23.434249877929688
O=C(CCCc1ccoc1)NC1CCN(c2cncc(O)c2)CC1,c1ncc(*)cc1O|c1(*)ccoc1,C(NC1CCN([*])CC1)(CCC[*])=O,13.73375129699707
Nc1nc(-c2cccc(-c3cncc(O)c3)c2)cn2c(-c3ccoc3)cnc12,c1ncc(*)cc1O|c1(*)ccoc1,c1(N)nc(-c2cc([*])ccc2)cn2c1ncc2[*],13.518038749694824
Cc1c2nc(-c3ccncc3)n(CCc3ccoc3)c2nc(=O)n1CCCN1CCCC(c2cncc(O)c2)C1,c1ncc(*)cc1O|c1(*)ccoc1,C1CCC([*])CN1CCCn1c(C)c2nc(-c3ccncc3)n(CC[*])c2nc1=O,25.30549430847168
CC(C)(Cc1ccoc1)c1cc(NC(=O)C2CCCN2c2cncc(O)c2)ccn1,c1ncc(*)cc1O|c1(*)ccoc1,c1cc(NC(C2CCCN2[*])=O)cc(C(C)(C)C[*])n1,18.550939559936523
O=C(Nc1cccc(Oc2ccnc3cc(-c4ccoc4)sc23)c1)C(O)Cc1cncc(O)c1,c1ncc(*)cc1O|c1(*)ccoc1,c1c(NC(C(O)C[*])=O)cccc1Oc1ccnc2cc([*])sc12,23.12646484375
O=C1NCC(Cc2ccoc2)N1C(=O)N1CCCC2(CCCC(c3cncc(O)c3)C2)C1,c1ncc(*)cc1O|c1(*)ccoc1,N1(C(N2CC3(CCC2)CC([*])CCC3)=O)C(C[*])CNC1=O,22.849334716796875
Cn1cnc2c(NC3CCC(NC(=O)C4CCN(c5cncc(O)c5)C4)CC3)nc(N3CCCC3Cc3ccoc3)nc21,c1ncc(*)cc1O|c1(*)ccoc1,n1c(NC2CCC(NC(C3CCN([*])C3)=O)CC2)c2c(n(C)cn2)nc1N1C(C[*])CCC1,31.190763473510742
CCC1(Cc2cncc(O)c2)COc2ccc(-c3ccoc3)cc2C2CN(C(C)=O)CCN2C1,c1ncc(*)cc1O|c1(*)ccoc1,C(=O)(N1CC2N(CC(C[*])(CC)COc3ccc([*])cc32)CC1)C,26.990339279174805
O=C1CC(c2ccoc2)C(=O)N1CCN1CCN(c2cncc(O)c2)CC1,c1ncc(*)cc1O|c1(*)ccoc1,O=C1N(CCN2CCN([*])CC2)C(=O)CC1[*],11.527885437011719
CC(C)C(c1nc(-c2ccoc2)no1)N1CCN(c2cncc(O)c2)CC1,c1ncc(*)cc1O|c1(*)ccoc1,n1c(C(C(C)C)N2CCN([*])CC2)onc1[*],12.588895797729492
O=C(NCC1CCN(c2cncc(O)c2)CC1)c1cc2ccc(OCCc3ccoc3)cc2o1,c1ncc(*)cc1O|c1(*)ccoc1,C(Oc1ccc2c(oc(C(NCC3CCN([*])CC3)=O)c2)c1)C[*],23.485708236694336
O=C(Cc1cncc(O)c1)NC1CCC2(C1)CN(CCc1ccoc1)CCC2=O,c1ncc(*)cc1O|c1(*)ccoc1,[*]CC(=O)NC1CCC2(C1)CN(CC[*])CCC2=O,24.214458465576172
Oc1cncc(-c2cnnn2Cc2cccc(-c3ccoc3)c2)c1,c1ncc(*)cc1O|c1(*)ccoc1,c1c([*])n(Cc2cccc([*])c2)nn1,18.239513397216797
CC(C)(C(=O)Nc1cc(OC(C(=O)CCc2ccoc2)c2cccc(O)c2)ccn1)c1cncc(O)c1,c1ncc(*)cc1O|c1(*)ccoc1,c1c(C(Oc2cc(NC(C(C)([*])C)=O)ncc2)C(CC[*])=O)cc(O)cc1,29.007688522338867
Oc1cncc(-c2cc(CNC3CCN(CCc4ccoc4)CC3)on2)c1,c1ncc(*)cc1O|c1(*)ccoc1,N(Cc1cc([*])no1)C1CCN(CC[*])CC1,13.246466636657715
NCC1(n2cc(-c3cncc(O)c3)cn2)CN(C(=O)CCc2ccoc2)C1,c1ncc(*)cc1O|c1(*)ccoc1,C(C1(n2cc([*])cn2)CN(C(=O)CC[*])C1)N,15.821682929992676
NCCCCC1(c2cc3nc(-c4ccoc4)nn3c(N)n2)CCCN1CCc1cncc(O)c1,c1ncc(*)cc1O|c1(*)ccoc1,C(C[*])N1C(CCCCN)(c2nc(N)n3nc([*])nc3c2)CCC1,18.592683792114258
Oc1cncc(-c2ccnc(NC3CCN(CCc4ccoc4)CC3)n2)c1,c1ncc(*)cc1O|c1(*)ccoc1,c1cc([*])nc(NC2CCN(CC[*])CC2)n1,12.893425941467285
NCC(CN1CCN(c2cncc(O)c2)CO1)c1cccc(-c2ccoc2)c1,c1ncc(*)cc1O|c1(*)ccoc1,C1N([*])CCN(CC(CN)c2cccc([*])c2)O1,21.290700912475586
O=C(CCc1ccoc1)N1CCCC1C(Cc1ccc2c(c1)OCO2)NC(=O)C1(c2cncc(O)c2)CCCC1,c1ncc(*)cc1O|c1(*)ccoc1,O=C(C1([*])CCCC1)NC(C1CCCN1C(=O)CC[*])Cc1ccc2c(c1)OCO2,26.557205200195312
NCCCN1CCCC1(Cn1cnc(-c2cncc(O)c2)cc1=O)C(=O)OCc1ccc(-c2ccoc2)cc1,c1ncc(*)cc1O|c1(*)ccoc1,C(CN1CCCC1(Cn1c(=O)cc([*])nc1)C(=O)OCc1ccc([*])cc1)CN,27.03456687927246
Oc1cncc(N2CC3CN(CCCc4ccoc4)CC3C2)c1,c1ncc(*)cc1O|c1(*)ccoc1,C(N1CC2C(CN([*])C2)C1)CC[*],10.826529502868652
O=S1(=O)CC(Cc2cncc(O)c2)CN(Cc2cccc(-c3ccoc3)c2)C1,c1ncc(*)cc1O|c1(*)ccoc1,C1(C[*])CN(Cc2cc([*])ccc2)CS(=O)(=O)C1,18.932743072509766
CN(CCc1cncc(O)c1)Cc1cn2c(n1)C(c1ccoc1)CNCC2,c1ncc(*)cc1O|c1(*)ccoc1,N1CCn2c(nc(CN(CC[*])C)c2)C([*])C1,24.218204498291016
CC1CN(Cc2csc(-c3ccoc3)n2)CCN1C(=O)Cc1cncc(O)c1,c1ncc(*)cc1O|c1(*)ccoc1,O=C(C[*])N1C(C)CN(Cc2nc([*])sc2)CC1,16.42388343811035
CC1(C)OCc2c1nc(-c1cccc(-c3ccoc3)c1)n1nc(-c3cncc(O)c3)nc21,c1ncc(*)cc1O|c1(*)ccoc1,c1([*])nn2c(c3c(nc2-c2cccc([*])c2)C(C)(C)OC3)n1,21.52694320678711
Cc1nc2ccc(NCCc3ccoc3)nn2c1-c1cncc(O)c1,c1ncc(*)cc1O|c1(*)ccoc1,[*]c1n2c(ccc(NCC[*])n2)nc1C,13.926870346069336
O=C(CN1CCC(c2cncc(O)c2)CC1)Nc1ccc2ncc(-c3ccoc3)nc2n1,c1ncc(*)cc1O|c1(*)ccoc1,C(=O)(CN1CCC([*])CC1)Nc1nc2nc([*])cnc2cc1,13.989747047424316
NC(=O)CC(Cc1cncc(O)c1)N1CCCCC1C(=O)Nc1cccc(-c2ccoc2)c1,c1ncc(*)cc1O|c1(*)ccoc1,NC(=O)CC(C[*])N1CCCCC1C(Nc1cccc([*])c1)=O,22.11661720275879
Nc1nc(-c2ccc(-c3cncc(O)c3)cc2)nc2c1N(CC1CC1)C(=O)CC2c1ccoc1,c1ncc(*)cc1O|c1(*)ccoc1,n1c(N)c2c(nc1-c1ccc([*])cc1)C([*])CC(=O)N2CC1CC1,19.0092716217041
NC(CCc1ccoc1)C(=O)N1CCC2(CC1)C(=O)NCN2CCc1cncc(O)c1,c1ncc(*)cc1O|c1(*)ccoc1,C(C[*])N1C2(CCN(C(C(N)CC[*])=O)CC2)C(=O)NC1,20.6112003326416
O=C(CCc1ccoc1)Nc1cccc(CN2CCN(c3cncc(O)c3)CC2)c1,c1ncc(*)cc1O|c1(*)ccoc1,N(c1cc(CN2CCN([*])CC2)ccc1)C(CC[*])=O,16.23036766052246
O=C(NCCCN1CCCCC1c1cncc(O)c1)C1CC2(CCCC(c3ccoc3)C2)NC1=O,c1ncc(*)cc1O|c1(*)ccoc1,C1([*])CCCCN1CCCNC(=O)C1CC2(CC([*])CCC2)NC1=O,22.91718292236328
CC(NC1CC1c1cncc(O)c1)c1cccc(-c2ccoc2)n1,c1ncc(*)cc1O|c1(*)ccoc1,C1([*])CC1NC(c1cccc([*])n1)C,15.833914756774902
Oc1cncc(C2CC2Nc2nccn3nc(-c4ccoc4)nc23)c1,c1ncc(*)cc1O|c1(*)ccoc1,n12c(c(NC3C([*])C3)ncc1)nc([*])n2,17.556909561157227
Cc1nc(C(CCc2cncc(O)c2)N2C(=O)C(C)N(Cc3cccc(-c4ccoc4)c3)C2=O)cs1,c1ncc(*)cc1O|c1(*)ccoc1,s1cc(C(CC[*])N2C(=O)N(Cc3cccc([*])c3)C(C)C2=O)nc1C,26.949750900268555
CC(Cc1ccccc1C(=O)CCc1ccoc1)CN1CCCC1Cc1cncc(O)c1,c1ncc(*)cc1O|c1(*)ccoc1,[*]CC1CCCN1CC(C)Cc1ccccc1C(=O)CC[*],20.771028518676758
Nc1nc(CN2CC3CN(c4cncc(O)c4)CC2C3=O)ncc1Cc1ccoc1,c1ncc(*)cc1O|c1(*)ccoc1,C(N1C2C(C(C1)CN([*])C2)=O)c1nc(N)c(C[*])cn1,35.77320861816406
O=C(C1CCCN1CCc1cncc(O)c1)N1CCC(c2ccoc2)CC1,c1ncc(*)cc1O|c1(*)ccoc1,C(C[*])N1C(C(N2CCC([*])CC2)=O)CCC1,14.813629150390625
Oc1cncc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccoc3)CC2)c1,c1ncc(*)cc1O|c1(*)ccoc1,c1(NC2CCN(CC[*])CC2)nc2c(cccc2)n1C[*],11.145515441894531
NC(=O)C(Cn1cnc2c1nc(N)n1nc(-c3ccoc3)nc21)N1CCCC(c2cncc(O)c2)C1,c1ncc(*)cc1O|c1(*)ccoc1,C1([*])CCCN(C(Cn2c3nc(N)n4nc([*])nc4c3nc2)C(N)=O)C1,18.807077407836914
N#CC1CC(Cc2cncc(O)c2)NC1n1cc(C(N)=O)c(Nc2ccoc2)n1,c1ncc(*)cc1O|c1(*)ccoc1,C1(C[*])NC(n2cc(C(N)=O)c(N[*])n2)C(C#N)C1,16.694087982177734
CC(=O)N1CC2(CCC1c1cncc(O)c1)CCN(CCc1ccoc1)CC2,c1ncc(*)cc1O|c1(*)ccoc1,C1([*])CCC2(CCN(CC[*])CC2)CN1C(C)=O,13.235966682434082
Cc1cc(CN2CCN(CCc3ccoc3)CC2)nc(-c2cncc(O)c2)n1,c1ncc(*)cc1O|c1(*)ccoc1,C(c1cc(C)nc([*])n1)N1CCN(CC[*])CC1,16.747819900512695
CN(CCc1cncc(O)c1)Cc1cn2c(n1)CN(CCc1ccoc1)CC2,c1ncc(*)cc1O|c1(*)ccoc1,C([*])CN(C)Cc1nc2n(c1)CCN(CC[*])C2,17.838003158569336
Oc1cncc(C2CCN(CCN3CCC(c4ccoc4)CC3)CC2)c1,c1ncc(*)cc1O|c1(*)ccoc1,C1CC([*])CCN1CCN1CCC([*])CC1,9.779691696166992
CC(Cc1cncc(O)c1)Nc1cccc(CN2C(=O)NC(CCc3ccoc3)C2=O)c1,c1ncc(*)cc1O|c1(*)ccoc1,[*]CC(Nc1cc(CN2C(=O)C(CC[*])NC2=O)ccc1)C,16.700836181640625
O=C(C1CCC(Cn2c(=O)cnc3cnc(-c4ccoc4)cc32)C1)N1CCN(c2cncc(O)c2)CC1,c1ncc(*)cc1O|c1(*)ccoc1,O=c1n(CC2CCC(C(N3CCN([*])CC3)=O)C2)c2c(nc1)cnc([*])c2,23.370664596557617
CCSc1nc2c(C(C)C)cn(Cc3ccoc3)c(C(C)C(=O)N3CCC(c4cncc(O)c4)CC3)c-2n1,c1ncc(*)cc1O|c1(*)ccoc1,C(n1cc(C(C)C)c2nc(SCC)nc2c1C(C)C(=O)N1CCC([*])CC1)[*],29.928722381591797
O=C(Cc1cncc(O)c1)N1CCC(O)C(N2CCC(c3ccoc3)CC2)C1,c1ncc(*)cc1O|c1(*)ccoc1,C(C[*])(=O)N1CC(N2CCC([*])CC2)C(O)CC1,19.16912269592285
Cc1nc2ccc(C(C(=O)O)N3CCC(c4cncc(O)c4)C3)cc2n1Cc1ccoc1,c1ncc(*)cc1O|c1(*)ccoc1,C1CC([*])CN1C(c1cc2c(nc(C)n2C[*])cc1)C(=O)O,21.47518539428711
CCCC(CN1CCC(Cc2ccoc2)C1)c1cncc(-c2cncc(O)c2)c1,c1ncc(*)cc1O|c1(*)ccoc1,n1cc([*])cc(C(CN2CC(C[*])CC2)CCC)c1,21.140193939208984
Nc1nc2c(nnn2Cc2cncc(O)c2)c2cc(-c3ccoc3)nn12,c1ncc(*)cc1O|c1(*)ccoc1,n1(C[*])nnc2c3n(nc([*])c3)c(N)nc12,20.539278030395508
CCCc1c(-c2cc(C)nc(-c3ccoc3)n2)nnn1Cc1cncc(O)c1,c1ncc(*)cc1O|c1(*)ccoc1,n1c(-c2c(CCC)n(C[*])nn2)cc(C)nc1[*],19.143428802490234
CC(C)(C)c1cc(C2CN(C(=O)CCc3ccoc3)CCC2CNCCc2cncc(O)c2)ccn1,c1ncc(*)cc1O|c1(*)ccoc1,C(C[*])NCC1CCN(C(CC[*])=O)CC1c1cc(C(C)(C)C)ncc1,17.849966049194336
Cn1c(SCCCN2CC3CC(C2)CN(c2cncc(O)c2)C3)nnc1-c1ccoc1,c1ncc(*)cc1O|c1(*)ccoc1,C12CN([*])CC(CN(CCCSc3n(C)c([*])nn3)C1)C2,16.563508987426758
Cc1nc2ccc(C(=O)NCCN3C4CCC3CC(c3cncc(O)c3)C4)cc2n1Cc1ccoc1,c1ncc(*)cc1O|c1(*)ccoc1,C1CC2CC([*])CC1N2CCNC(c1ccc2nc(C)n(C[*])c2c1)=O,25.496421813964844
Oc1cncc(-c2cccc(-c3cnc4ncn(Cc5ccoc5)c4n3)c2)c1,c1ncc(*)cc1O|c1(*)ccoc1,c1nc2ncc(-c3cccc([*])c3)nc2n1C[*],16.655033111572266
CC(Nc1cccc(-c2ccoc2)c1)c1cccc(-c2cc(-c3cncc(O)c3)nc(N)n2)c1,c1ncc(*)cc1O|c1(*)ccoc1,c1(-c2cc([*])nc(N)n2)cc(C(C)Nc2cc([*])ccc2)ccc1,16.491273880004883
O=C(CNCCCc1ccoc1)N1CCc2ncn(Cc3cncc(O)c3)c(=O)c2C1,c1ncc(*)cc1O|c1(*)ccoc1,C(CCNCC(N1CCc2c(c(=O)n(C[*])cn2)C1)=O)[*],23.751611709594727
O=C(CCc1ccc(-c2ccoc2)cc1)NC1CCC(c2cncc(O)c2)C1,c1ncc(*)cc1O|c1(*)ccoc1,C1([*])CCC(NC(=O)CCc2ccc([*])cc2)C1,12.133930206298828
Nc1nc(OCc2cccc(-c3cncc(O)c3)c2)c2ccc(-c3ccoc3)nc2n1,c1ncc(*)cc1O|c1(*)ccoc1,n1c(N)nc(OCc2cccc([*])c2)c2c1nc([*])cc2,23.90715980529785
Nc1nc2c(ncn2CCc2cncc(O)c2)c2nc(-c3ccoc3)nn12,c1ncc(*)cc1O|c1(*)ccoc1,n1c2n(CC[*])cnc2c2n(c1N)nc([*])n2,12.152936935424805
CC1CN(CCCCc2cncc(O)c2)C2CC(NC(=O)CCc3ccoc3)CC1(c1cccc(F)c1)C2,c1ncc(*)cc1O|c1(*)ccoc1,C(C[*])CCN1CC(C)C2(c3cccc(F)c3)CC1CC(NC(=O)CC[*])C2,22.370773315429688
O=C(C1CCCC(CCc2ccoc2)N1)N1CCC(c2cncc(O)c2)CC1,c1ncc(*)cc1O|c1(*)ccoc1,C1(C(=O)N2CCC([*])CC2)NC(CC[*])CCC1,14.025501251220703
CC(C)(C)c1nc(NCCc2cncc(O)c2)c2cc(-c3ccoc3)cnc2n1,c1ncc(*)cc1O|c1(*)ccoc1,n1c2nc(C(C)(C)C)nc(NCC[*])c2cc([*])c1,12.671260833740234
Oc1cncc(N2CCC(COc3ccc(-c4ccoc4)nn3)C2)c1,c1ncc(*)cc1O|c1(*)ccoc1,C1N([*])CC(COc2nnc([*])cc2)C1,14.662970542907715
O=C1CC2C(CCCC2c2cncc(O)c2)CN1CCc1ccoc1,c1ncc(*)cc1O|c1(*)ccoc1,[*]C1CCCC2CN(CC[*])C(=O)CC12,14.12114429473877
COc1cnc(-c2ccoc2)cc1-c1nnc(-c2cncc(O)c2)o1,c1ncc(*)cc1O|c1(*)ccoc1,COc1c(-c2oc([*])nn2)cc([*])nc1,15.590110778808594
Oc1cncc(CCN2CCCC(CNc3nc(NCc4ccc(-c5ccoc5)cc4)c4ccccc4n3)C2)c1,c1ncc(*)cc1O|c1(*)ccoc1,C(C1CCCN(CC[*])C1)Nc1nc(NCc2ccc([*])cc2)c2c(cccc2)n1,20.7330322265625
NCC1CN(C(=O)OCCCc2ccoc2)CCC1NC(Cc1cncc(O)c1)=NOC1CCCC1,c1ncc(*)cc1O|c1(*)ccoc1,[*]CC(NC1C(CN)CN(C(OCCC[*])=O)CC1)=NOC1CCCC1,26.387243270874023
Oc1cncc(N2CCC(Oc3ncnc4scc(-c5ccoc5)c34)CC2)c1,c1ncc(*)cc1O|c1(*)ccoc1,N1([*])CCC(Oc2ncnc3c2c([*])cs3)CC1,15.906893730163574
O=C(Cc1cncc(O)c1)NCC1C2CN(C(=O)CCc3ccoc3)CC12,c1ncc(*)cc1O|c1(*)ccoc1,[*]CC(=O)NCC1C2C1CN(C(=O)CC[*])C2,14.191266059875488
Oc1cncc(CCNC2CCCc3cc(-c4ccoc4)ccc32)c1,c1ncc(*)cc1O|c1(*)ccoc1,[*]CCNC1CCCc2c1ccc([*])c2,14.901609420776367
O=C(NCC1CCN(c2cncc(O)c2)C1)c1cncc(-c2ccoc2)c1,c1ncc(*)cc1O|c1(*)ccoc1,c1(C(NCC2CCN([*])C2)=O)cc([*])cnc1,15.650508880615234
Cn1c(C(CCCc2ccoc2)N2CCN(c3cncc(O)c3)CC2)nc2ccccc2c1=O,c1ncc(*)cc1O|c1(*)ccoc1,C1CN([*])CCN1C(CCC[*])c1nc2ccccc2c(=O)n1C,20.45587730407715
O=C(C1CCN(CCCc2ccoc2)CC1)N1CCN(c2cncc(O)c2)CC1,c1ncc(*)cc1O|c1(*)ccoc1,C1C(C(N2CCN([*])CC2)=O)CCN(CCC[*])C1,13.184167861938477
Cc1cc(-c2cncc(O)c2)nn1-c1nccc(-c2ccoc2)n1,c1ncc(*)cc1O|c1(*)ccoc1,Cc1cc([*])nn1-c1nccc([*])n1,14.044487953186035
Cn1nc(C(=O)NC2CCC(c3cncc(O)c3)C2)cc1-c1ccoc1,c1ncc(*)cc1O|c1(*)ccoc1,C1([*])CCC(NC(c2cc([*])n(C)n2)=O)C1,17.282917022705078
CC(=O)N1CCC2(CC1)CN(CC(C)c1ccoc1)CCC2NC(=O)Cc1cncc(O)c1,c1ncc(*)cc1O|c1(*)ccoc1,[*]CC(=O)NC1CCN(CC(C)[*])CC12CCN(C(=O)C)CC2,23.197282791137695
Oc1cncc(N2CCC(CNCc3cccc(-c4ccoc4)c3)C2)c1,c1ncc(*)cc1O|c1(*)ccoc1,N(CC1CN([*])CC1)Cc1cccc([*])c1,13.854246139526367
Oc1cncc(CC2CCCCN2Cc2ccc(-c3ccoc3)cc2)c1,c1ncc(*)cc1O|c1(*)ccoc1,[*]CC1CCCCN1Cc1ccc([*])cc1,10.205534934997559
Oc1cncc(-c2cncc(-c3c(-c4ccoc4)nc4ccccn34)n2)c1,c1ncc(*)cc1O|c1(*)ccoc1,c1(-c2nc([*])cnc2)n2c(nc1[*])cccc2,15.644042015075684
Nc1cc(-c2ccc(-c3ccoc3)cc2)cc(-c2cncc(O)c2)n1,c1ncc(*)cc1O|c1(*)ccoc1,c1(-c2cc([*])nc(N)c2)ccc([*])cc1,13.083542823791504
CC(Cc1cncc(O)c1)NC(C)c1c(C(=O)N2CCC(c3ccoc3)CC2)nn2ccccc12,c1ncc(*)cc1O|c1(*)ccoc1,c12c(C(C)NC(C)C[*])c(C(N3CCC([*])CC3)=O)nn1cccc2,21.909948348999023
CC(C)C1CN(Cc2nnnn2Cc2ccoc2)CCN1CC(O)Cc1cncc(O)c1,c1ncc(*)cc1O|c1(*)ccoc1,C(N1CC(C(C)C)N(CC(C[*])O)CC1)c1n(C[*])nnn1,22.655794143676758
Nc1nc(NCCc2cncc(O)c2)nc2nc(-c3ccoc3)nn12,c1ncc(*)cc1O|c1(*)ccoc1,[*]CCNc1nc(N)n2c(n1)nc([*])n2,11.945446014404297
CC(C)N(CC12CCN(CC1)C(Cc1cncc(O)c1)C2)C(=O)n1cnc2ccc(-c3ccoc3)cc2c1=O,c1ncc(*)cc1O|c1(*)ccoc1,[*]CC(N1CCC2(CC1)CN(C(n1c(=O)c3c(nc1)ccc([*])c3)=O)C(C)C)C2,34.046302795410156
O=C(Cc1ccoc1)N1CCCC2(CNCC(c3cncc(O)c3)C2)C1,c1ncc(*)cc1O|c1(*)ccoc1,C1CC2(CNCC([*])C2)CN(C(=O)C[*])C1,18.442569732666016
NC(=O)c1nn(C2OCC(Cc3cncc(O)c3)CC2N)n2cc(-c3ccoc3)nc12,c1ncc(*)cc1O|c1(*)ccoc1,C1(C[*])COC(n2nc(C(=O)N)c3n2cc([*])n3)C(N)C1,31.729581832885742
CC1CC(=O)N(CCc2cncc(O)c2)C1C(Cc1cccc(-c2ccoc2)c1)N1CCCC1,c1ncc(*)cc1O|c1(*)ccoc1,C(C[*])N1C(C(N2CCCC2)Cc2cccc([*])c2)C(C)CC1=O,21.586177825927734
O=C(NC1CCN(c2cncc(O)c2)C1)c1cc(-c2ccoc2)on1,c1ncc(*)cc1O|c1(*)ccoc1,o1nc(C(=O)NC2CN([*])CC2)cc1[*],15.50857162475586
CC(C)C(Cc1cncc(O)c1)N1C(=O)CC(CCc2ccoc2)C1=O,c1ncc(*)cc1O|c1(*)ccoc1,CC(C)C(C[*])N1C(=O)C(CC[*])CC1=O,22.08678436279297
O=C1NCC(CCCCc2ccoc2)(Cc2ccccc2)C(=O)N1CCCN1CCN(c2cncc(O)c2)CC1,c1ncc(*)cc1O|c1(*)ccoc1,O=C1N(CCCN2CCN([*])CC2)C(=O)C(CCCC[*])(Cc2ccccc2)CN1,24.329057693481445
Nc1nc(CN2CCC(c3cncc(O)c3)CC2)nc(NCCc2ccoc2)n1,c1ncc(*)cc1O|c1(*)ccoc1,n1c(CN2CCC([*])CC2)nc(N)nc1NCC[*],10.654928207397461
Cn1c(=O)n(CCc2cncc(O)c2)c(=O)c2c1c(N)nc1nc(-c3ccoc3)nn12,c1ncc(*)cc1O|c1(*)ccoc1,c12n(C)c(=O)n(CC[*])c(=O)c1n1c(nc2N)nc([*])n1,20.589597702026367
CC(Cc1ccoc1)Nc1cccc2nc(-c3cncc(O)c3)nn12,c1ncc(*)cc1O|c1(*)ccoc1,[*]c1nn2c(NC(C[*])C)cccc2n1,19.70404815673828
Cc1cn(Cc2ccoc2)c(SCC(=O)N2CCCC2C(=O)NC2CCCC(c3cncc(O)c3)C2)n1,c1ncc(*)cc1O|c1(*)ccoc1,C1C([*])CCCC1NC(C1N(C(CSc2n(C[*])cc(C)n2)=O)CCC1)=O,25.553058624267578
Cc1nc(CCNC(=O)CC2CC2c2cncc(O)c2)cn1Cc1ccoc1,c1ncc(*)cc1O|c1(*)ccoc1,C(CNC(=O)CC1CC1[*])c1nc(C)n(C[*])c1,26.124780654907227
Oc1cncc(CC2CCCCN2Cc2cccc(-c3ccoc3)c2)c1,c1ncc(*)cc1O|c1(*)ccoc1,[*]CC1CCCCN1Cc1cccc([*])c1,13.174955368041992
NCc1cc(C(=O)N2CCCN(c3cncc(O)c3)CC2)ccc1-c1ccoc1,c1ncc(*)cc1O|c1(*)ccoc1,c1(C(=O)N2CCCN([*])CC2)cc(CN)c([*])cc1,18.767337799072266
Oc1cncc(C2CCC(Nc3ncc(Cl)c(-c4ccoc4)n3)CC2)c1,c1ncc(*)cc1O|c1(*)ccoc1,[*]C1CCC(Nc2ncc(Cl)c([*])n2)CC1,17.02887535095215
CN1CC(c2cncc(O)c2)C2(CCC(=O)N(CCc3ccoc3)C2)C1=O,c1ncc(*)cc1O|c1(*)ccoc1,C1([*])CN(C)C(=O)C12CN(CC[*])C(=O)CC2,17.680850982666016
O=C(CCc1ccoc1)Nc1ccccc1C(=O)N1CCC(c2cncc(O)c2)CC1,c1ncc(*)cc1O|c1(*)ccoc1,C(Nc1ccccc1C(N1CCC([*])CC1)=O)(CC[*])=O,15.744817733764648
Oc1cncc(N2CCC(Cc3noc(-c4ccoc4)n3)CC2)c1,c1ncc(*)cc1O|c1(*)ccoc1,o1nc(CC2CCN([*])CC2)nc1[*],13.335412979125977
Cc1cnc(NCCc2ccoc2)c(NC(=O)C2CC2c2cncc(O)c2)n1,c1ncc(*)cc1O|c1(*)ccoc1,c1(NC(=O)C2C([*])C2)nc(C)cnc1NCC[*],17.87316131591797
O=C(NCc1cn(Cc2cncc(O)c2)nn1)c1nc2ccc(-c3ccoc3)cc2s1,c1ncc(*)cc1O|c1(*)ccoc1,C(=O)(NCc1cn(C[*])nn1)c1nc2c(cc([*])cc2)s1,20.379623413085938
Cc1nc2cc(-c3ccoc3)nn2c(SCCc2cncc(O)c2)c1C,c1ncc(*)cc1O|c1(*)ccoc1,S(CC[*])c1n2nc([*])cc2nc(C)c1C,18.80123519897461
COC(=O)C(Cc1ccoc1)N(C)C1CCC2C1C(=O)N1CCc3[nH]c(-c4cncc(O)c4)nc3C21,c1ncc(*)cc1O|c1(*)ccoc1,C1(=O)N2CCc3[nH]c([*])nc3C2C2C1C(N(C)C(C[*])C(OC)=O)CC2,38.15153503417969
O=S1(=O)CCN(Cc2cn(Cc3cncc(O)c3)nn2)C1Cc1ccoc1,c1ncc(*)cc1O|c1(*)ccoc1,n1(C[*])cc(CN2C(C[*])S(=O)(=O)CC2)nn1,15.40457820892334
O=C(c1cc(-c2ccoc2)c2ccccc2n1)N1CCC(c2cncc(O)c2)CC1,c1ncc(*)cc1O|c1(*)ccoc1,c1cccc2c1nc(C(=O)N1CCC([*])CC1)cc2[*],14.964278221130371
CCSc1nc2c(-c3cccc(NC(=O)Cc4cncc(O)c4)n3)nccc2n1Cc1ccoc1,c1ncc(*)cc1O|c1(*)ccoc1,[*]CC(Nc1nc(-c2c3c(n(C[*])c(SCC)n3)ccn2)ccc1)=O,26.25891876220703
O=C(NCC1CCC(c2cncc(O)c2)CC1)Nc1cncc2cc(-c3ccoc3)ccc12,c1ncc(*)cc1O|c1(*)ccoc1,C(NCC1CCC([*])CC1)(=O)Nc1c2c(cnc1)cc([*])cc2,20.59377670288086
Nc1nc(-c2ccoc2)nc2ccc(C(=O)NCC3CCN(c4cncc(O)c4)CC3)cc12,c1ncc(*)cc1O|c1(*)ccoc1,c12cc(C(NCC3CCN([*])CC3)=O)ccc1nc([*])nc2N,17.55992889404297
O=C(Nc1ccc2c(c1)CN(CCc1ccoc1)CC2)C1CCCC(c2cncc(O)c2)C1,c1ncc(*)cc1O|c1(*)ccoc1,c12c(cc(NC(=O)C3CC([*])CCC3)cc1)CN(CC[*])CC2,21.88771629333496
Oc1cncc(C2CC2Cc2nc(NCCCc3ccoc3)c3ccccc3n2)c1,c1ncc(*)cc1O|c1(*)ccoc1,C(Nc1nc(CC2CC2[*])nc2ccccc12)CC[*],15.212945938110352
O=C(CCC1CCCN(C(=O)Cc2cncc(O)c2)C1)N1CCC(c2ccoc2)CC1,c1ncc(*)cc1O|c1(*)ccoc1,[*]CC(N1CC(CCC(N2CCC([*])CC2)=O)CCC1)=O,15.661500930786133
